	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	9230281564.0	1.0	9230281564.0	0.0	4.843224634818476	4.888838764647378	0.2058903470514934	3.678359368065884	3.6843616416818303	0.7829239248359777
EX_glc__D_e_r	8199659515.0	1.0	8199659515.0	0.0	2.768175571092176	2.7942633730416535	0.11766352138547323	2.264543896983228	2.2677303930514627	0.4807421993662736
EX_gluIN__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_gluOUT__L_e	2983508243.0	0.0	2983508243.0	1.0	0.13105468212063914	0.13085051228749367	0.009972792106298473	0.15113129068485637	0.1588337045703167	0.042325083380010994
EX_gln__L_e_r	9999853888.0	1.0	9999853888.0	0.0	0.6787319818894002	0.6810535074955448	0.03855271509784738	0.3366689159314136	0.33610914273166337	0.07182715932236997
EX_asp__L_e					0.0	0.0	0.0	0.0	0.0	0.0
DM_asp__L_e	1193232000.0	0.0	1193232000.0	1.0	0.09668322545236531	0.06551569084038461	0.09557452380229613	0.545961257910515	0.4230367737273541	0.45345874377044537
EX_co2_e	11658027.0	0.0	11658027.0	1.0	29.69752054042723	29.348698367691014	8.671689015342023	65.04960739488747	64.33269250703214	8.350040641221412
EX_h_e_f	4223778826.0	0.0	4223778826.0	1.0	260.84025559227234	272.20021103039386	137.02050480632536	297.46399964771973	338.48752439190355	128.57813997030433
EX_h2o_e_f	3520103528.0	0.0	3520103528.0	1.0	88.16590844038811	87.25922445612882	40.69148907194827	108.70008407901162	115.5756965990672	43.67804676983241
EX_ump_e_r	3586424365.0	0.0	3586424365.0	1.0	7.198085798956152e-06	7.187030024972868e-06	3.8411010003573714e-06	9.69515593638441e-06	9.685002006622315e-06	5.228986815891834e-06
EX_pi_e_r	274172508.0	0.0	274172508.0	1.0	0.00013540936699692432	0.0001354738871778	5.094124490795301e-06	0.00019723053303447635	0.0002031900004838	2.5766015974705493e-05
EX_nh4_e	5008534868.0	0.7457279653118083	5008534868.0	0.2542720595239758	36.30501570122681	35.80668831884449	11.285929596126142	37.31048132412221	34.62465123088374	11.279644247868038
EX_o2_e_r	0.0	0.0	0.0	1.0	2.270361128726163	2.1807513515008274	0.5511143718146017	50.976087342639055	51.29129195512549	6.562170746997183
