	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07209575923586281	0.07437983204846725	0.008098204953892496	3.678359368065884	3.6843616416818303	0.7829239248359777
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10383481041162342	0.10537956379751601	0.0127127513802238	2.264543896983228	2.2677303930514627	0.4807421993662736
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0032538915146956434	0.0027135458849363	0.0024624592301708556	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.011094324889175845	0.0113295891684329	0.0014955914974148974	0.15113129068485637	0.1588337045703167	0.042325083380010994
EX_gln__L_e_r	389625342.0	0.0	389625342.0	1.0	0.204907802677047	0.2108217153222842	0.02327092299453943	0.3366689159314136	0.33610914273166337	0.07182715932236997
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02892017020065112	0.02924340622715975	0.011623172970058444	0.0	0.0	0.0
DM_asp__L_e	6875919962.0	1.0	6875919962.0	0.0	1.0981655927829008	0.8698544457242725	0.918665406567957	0.545961257910515	0.4230367737273541	0.45345874377044537
EX_co2_e	9708843458.0	1.0	9708843458.0	0.0	102.90135075843015	99.8210702432201	22.027530096538463	65.04960739488747	64.33269250703214	8.350040641221412
EX_h_e_f	3453325393.0	0.0	3453325393.0	1.0	238.36597832666035	242.04810175169823	104.01058976434837	297.46399964771973	338.48752439190355	128.57813997030433
EX_h2o_e_f	4709229181.0	1.2365889817303074e-112	4709229181.0	1.0	103.00140702857671	108.52747095825141	48.88950285392438	108.70008407901162	115.5756965990672	43.67804676983241
EX_ump_e_r	329620865.0	0.0	329620865.0	1.0	8.210039553465591e-07	8.101298391489493e-07	3.921564607639769e-07	9.69515593638441e-06	9.685002006622315e-06	5.228986815891834e-06
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3278105195864656e-05	1.325797537029824e-05	3.066334490504307e-06	0.00019723053303447635	0.0002031900004838	2.5766015974705493e-05
EX_nh4_e	8903220982.0	1.0	8903220982.0	0.0	73.58917924885087	68.1917824105276	30.950221882497978	37.31048132412221	34.62465123088374	11.279644247868038
EX_o2_e_r	8873704966.0	1.0	8873704966.0	0.0	61.875478864748246	62.06688411166731	6.213538615479139	50.976087342639055	51.29129195512549	6.562170746997183
EX_arg__L_e_r	6218450723.0	1.0	6218450723.0	0.0	0.07833998628790015	0.0813791716732121	0.012252343248036524	0.07667248243543913	0.0778662951556585	0.004904504580795883
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.008947443464041e-06	4.998238730226058e-06	1.5084422003471e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.5149014595422e-06	8.53145508580381e-06	1.8976017663965695e-06	0.00013536288873671127	0.00013882581956249998	1.7258110403659827e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.296771131393848e-06	4.306264264937916e-06	9.873245327550616e-07	6.334726498438287e-05	6.543033096847989e-05	7.751609084370858e-06
EX_met__L_e_r	7575980488.0	1.0	7575980488.0	0.0	0.003087438979709294	0.0031055286859901	0.0015994233697381585	0.0017099500582552988	0.0018719536548355	0.0008609713546242512
EX_gly_e_r	3704874387.0	0.0	3704874387.0	1.0	0.02944562003985624	0.02989670808077225	0.015060743240355442	0.042465158923294465	0.0409438983579605	0.02720981183949362
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.631719774218651e-06	5.499414804347e-06	1.684740163489976e-06	7.299176285992336e-05	7.198780835231564e-05	1.3802428503619117e-05
EX_ser__L_e_r	2492154586.0	0.0	2492154586.0	1.0	0.011761932246424715	0.00911372953111615	0.009841029244585473	0.02848365806970382	0.0258921608027287	0.020602822274778186
EX_ala__L_e_f	6954807995.0	1.0	6954807995.0	0.0	1.2157985847264294	0.9499806262490293	1.0188871958723438	0.6019791765014495	0.4440566641565785	0.5496932849012018
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.010403281208351354	0.01050288914015075	0.0011332483570073197	0.0	0.0	0.0
EX_fol_e_r	8099737538.0	1.0	8099737538.0	0.0	0.0014070422427399376	0.0014554728373228501	0.000434670691351625	0.0009448989727558548	0.00101187031874425	0.00025964107708606465
EX_urea_e	5819764358.0	1.0	5819764358.0	0.0	0.030171720318673958	0.02735249815164245	0.019373615797704066	0.024821274095885547	0.020864067052428402	0.018384065843989116
