	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_lac__L_e	6368219611.0	1.0	6368219611.0	0.0	5.14025610237344	5.255397011038198	0.9923025069371857	4.84836874475514	4.89105945295976	0.19778397117701524
EX_glc__D_e_r	6843188565.0	1.0	6843188565.0	0.0	3.03448553960274	3.10224941307761	0.5857629831958997	2.77137994215737	2.795774822234247	0.11304767629282428
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.016420745038678016	0.0149068726245378	0.011311193323035427	0.0	0.0	0.0
EX_gluOUT__L_e	6063.0	0.0	6063.0	1.0	0.040130516354939874	0.0413520510991265	0.009021569138564167	0.13049152284761986	0.1305850536879328	0.009696932144747138
EX_gln__L_e_r	4984031315.0	0.10805729861326546	4984031315.0	0.8919427157665204	0.6658538135400409	0.6789158404400457	0.12706055657174817	0.678637394522224	0.680514893550102	0.03784890045595969
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.026509692960172675	0.02641756647665285	0.012974250636812784	0.0	0.0	0.0
DM_asp__L_e	9611611076.0	1.0	9611611076.0	0.0	1.7664457369090556	1.4199932733214373	1.4437115807282934	0.09478555550583244	0.0669209275998193	0.09270516624335375
EX_co2_e	9999399700.0	1.0	9999399700.0	0.0	136.01064571861835	133.20694482562163	16.99839653106383	32.63029994604018	33.721500529586585	9.836398195279434
EX_h_e_f	7305906749.0	1.0	7305906749.0	0.0	287.91542338598447	317.13112875951816	124.80797741251567	185.0577695232751	176.28536105697899	111.93429893252598
EX_h2o_e_f	3347010485.0	0.0	3347010485.0	1.0	94.50072666895524	93.67916996934886	41.21291697382388	120.11932168111119	123.6935742027694	43.96839219186794
EX_ump_e_r	7344682461.0	1.0	7344682461.0	0.0	1.1317633568403853e-05	1.102433970871943e-05	6.30116350048865e-06	6.414756394105502e-06	6.442699884940333e-06	3.440843163784861e-06
EX_pi_e_r	9981635567.0	1.0	9981635567.0	0.0	0.0002093825468731126	0.0002127280985374	1.732947855575985e-05	0.00013598835843176704	0.000136192413492	5.182728968715048e-06
EX_nh4_e	9986604865.0	1.0	9986604865.0	0.0	92.82675262704028	88.22492016831025	20.595481296902474	40.12451911381974	41.785388131692066	12.766398544347805
EX_o2_e_r	9999400000.0	1.0	9999400000.0	0.0	103.45691287074061	103.04691252923402	10.843632047032152	2.2893972628967765	2.1908746598638014	0.5821093331649824
EX_arg__L_e_r	138716660.0	0.0	138716660.0	1.0	0.09697017341002698	0.1004071739985067	0.019209085900917435	0.1861320514936005	0.19085847195914907	0.031772617711550634
