	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_MCF7	median_MCF7	std_MCF7
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07146139581912032	0.0736315244867472	0.008434026727404578	4.529224258140101	4.643942615938471	0.4097367011324016
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10191913435146244	0.10367673120480485	0.014113250555414876	2.67227392377106	2.735015222213696	0.24141726134789118
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0031423127103380943	0.00272970759602065	0.0022639508974692424	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.011090337974796792	0.01126591782620935	0.0013084631939562126	0.07466377476139922	0.0765014417217567	0.006743796801728651
EX_gln__L_e_r	0.0	0.0	0.0	1.0	0.20383107649681112	0.20984233402556035	0.024418344936733616	1.1758095267253785	1.2052156586125862	0.10651601047859298
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02810909519564145	0.028853930032733198	0.01203047195090873	0.0	0.0	0.0
DM_asp__L_e	7909817555.0	1.0	7909817555.0	0.0	1.11449694553022	0.7792873346137017	1.0867928236900577	0.2997661441174734	0.2203830748873049	0.2698464044498872
EX_co2_e	9996350655.0	1.0	9996350655.0	0.0	100.98500338979291	97.30554092286977	21.420030306815097	35.94425028643677	35.92464434283703	2.1026358403705725
EX_h_e_f	5437065422.0	1.0	5437065422.0	1.539232781802621e-251	232.8154584859624	233.21055057932773	96.56724952996777	215.35582102165847	222.68585091641734	114.00899183581039
EX_h2o_e_f	5457317005.0	1.0	5457317005.0	3.7076547788409135e-275	97.39903671850048	100.06964391772374	45.40918292029086	89.99455893059029	88.45046996370098	52.016057198385575
EX_ump_e_r	108391964.0	0.0	108391964.0	1.0	8.681322497889507e-07	8.621577785065376e-07	3.714236972097023e-07	2.241039235242488e-05	2.2795127416095843e-05	1.141698710020545e-05
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3284368849686724e-05	1.3466035382247672e-05	2.8401713188237436e-06	0.0003990706459977493	0.00040809702108505	6.298098692273037e-05
EX_nh4_e	9999262176.0	1.0	9999262176.0	0.0	70.74143064423352	64.80204868466232	29.978492129726018	14.016295760894298	13.62301833996928	2.5122609443261013
EX_o2_e_r	9995436191.0	1.0	9995436191.0	0.0	61.835240779124845	61.824645926875306	6.5983079660514	19.8317579167699	19.881939052481506	1.3404442681317754
EX_arg__L_e_r	614870551.0	0.0	614870551.0	1.0	0.07896974884535654	0.08180197964628555	0.01191030482362189	0.18448178231921636	0.19675097254011636	0.059665481322980635
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.001020293741564e-06	5.090660965058586e-06	1.3001534105241445e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.582508461548278e-06	8.72226389822075e-06	1.7909934688155791e-06	0.0002808646641283843	0.00028606622053395	4.390670421051536e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.313757519073367e-06	4.379662903388287e-06	9.155611794563974e-07	0.00012909589569289737	0.00013208688395345	1.957180584027834e-05
EX_met__L_e_r	1348131225.0	0.0	1348131225.0	1.0	0.003275740328045079	0.0033106809293788	0.001554588335978512	0.014763946218927342	0.013827222488483601	0.00966789086624786
EX_gly_e_r	977648707.0	0.0	977648707.0	1.0	0.032288839049254066	0.03227660015315665	0.014334916313735761	0.11434157606222362	0.11079435291992855	0.0603593654668113
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.510301192602386e-06	5.497663282057152e-06	1.507347125661966e-06	0.00015845359286300437	0.00016205598264545001	3.009014792929451e-05
EX_ser__L_e_r	452958725.0	0.0	452958725.0	1.0	0.013592817245956753	0.01085259334707505	0.01112530932618356	0.12357995214272523	0.1233727281996935	0.0698092028629496
EX_ala__L_e_f	8035010029.0	1.0	8035010029.0	0.0	1.153330431556825	0.8582820910297065	1.0166611902221718	0.3299238423411573	0.2351437392393638	0.3284543719197529
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.010419072106623089	0.0104267342438353	0.0012235510279052773	0.0	0.0	0.0
EX_fol_e_r	9989698004.0	1.0	9989698004.0	0.0	0.0014482109771239017	0.0015030821007077	0.0004382776143850035	0.00016011443147315543	0.00016738778544449998	4.709027136266402e-05
EX_urea_e	3206062294.0	0.0	3206062294.0	1.0	0.028728987161902846	0.0267296538225183	0.01834574935560388	0.058985914992078635	0.0464957844499719	0.04982304505430506
EX_pyr_e	10000000000.0	1.0	10000000000.0	0.0	0.007710310727830229	0.00789891761099245	0.0026553287893477657	0.0	0.0	0.0
PYRt2	10000000000.0	1.0	10000000000.0	0.0	0.007710310727830356	0.0078989176109925	0.002655328789347754	0.0	0.0	0.0
EX_gudac_e	2391254705.0	0.0	2391254705.0	1.0	0.023738258191783046	0.021114240827856248	0.0170121775871631	0.06569345643974964	0.05240762422405975	0.052560525647619157
EX_hdca_e_f	277618.0	0.0	277618.0	1.0	0.30840324866797875	0.23680861285456514	0.2669559389275846	1.9898746089737498	1.9871964190684066	0.16106724537951392
EX_ptrcIN_e	10000000000.0	1.0	10000000000.0	0.0	0.00032169826597230547	0.00033380321991525	0.00010106431528345399	0.0	0.0	0.0
EX_ptrcOUT_e	148879758.0	0.0	148879758.0	1.0	0.019144362451338277	0.016029737459983602	0.014460438189095764	0.15376910793749354	0.16243852680961496	0.06135846064054778
EX_biomassx	0.0	0.0	0.0	1.0	1.507895580601615e-05	1.5309331383008445e-05	3.2003900315872304e-06	0.0004512611794437986	0.00046171632895025	6.841422912733245e-05
EX_gthox_e	6667902092.0	1.0	6667902092.0	0.0	0.5823334671892275	0.49070749649154743	0.4297090467999534	0.32486161629355886	0.3294215064133857	0.14773326741035656
EX_2obut_e	620564072.0	0.0	620564072.0	1.0	0.046975084549708675	0.046870483845585204	0.010992835909476995	0.24471020857647893	0.2355210546652377	0.13290396397155543
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	0.8882066247045307	0.9649786415959589	0.2606399471500431	-4.6672210349881196e-17	-7.024675836606845e-17	2.0695659440959302e-16
EX_val__L_e_r	143725407.0	0.0	143725407.0	1.0	0.07424306791520181	0.07667874177142076	0.01892744933688915	0.23985343818857757	0.2547999286073141	0.06086600535486756
EX_spmd_e	9492246786.0	1.0	9492246786.0	0.0	0.0186710247316937	0.0166500076464942	0.012364425308646253	0.0020454254753322514	0.0017421448788937002	0.0016016173797483602
EX_sprm_e	8827781556.0	1.0	8827781556.0	0.0	0.012568624721997433	0.01091841067938825	0.009308861953048196	0.0023101420471995514	0.00231555606705065	0.001238522539113762
EX_5mthf_e	9989698006.0	1.0	9989698006.0	0.0	0.0014482109864761045	0.001503082101594	0.00043827761203197707	0.00016011444324281365	0.0001673877628206	4.7090270443473366e-05
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	0.8882066247045295	0.9649786415959578	0.2606399471500436	0.0	0.0	0.0
EX_thbpt_e_r	96182888.0	0.0	96182888.0	1.0	1.5978248454385407e-06	1.5039897623362552e-06	9.036502885012246e-07	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05
EX_CE2705_e	96182888.0	0.0	96182888.0	1.0	1.5978248454385407e-06	1.5039897623362552e-06	9.036502885012246e-07	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05
EX_crtn_e	2344319426.0	0.0	2344319426.0	1.0	0.026497086226759538	0.0235295331440402	0.017807995402521343	0.05964029079561484	0.046725860097657654	0.04272153485452603
EX_his__L_e_r	4037812885.0	0.0	4037812885.0	1.0	0.1023465478497908	0.10305273803828405	0.027868652645010157	0.11645478115694999	0.1190301639018428	0.05298374043450837
EX_lys__L_e_r	9609862916.0	1.0	9609862916.0	0.0	0.02404880187337795	0.0240488299263141	0.011317768492526185	0.004147989508787356	0.00410614040801285	0.0019271279302437998
EX_carn_e_r	9994359478.0	1.0	9994359478.0	0.0	12.50690294715828	12.48112478309887	1.283497167591484	5.276822635754355	5.166381059637829	1.136265451289633
EX_csn_e_r	9609537183.0	1.0	9609537183.0	0.0	19.830505080381325	17.046670939497986	14.61974194185566	1.2007627943697425	0.8700891901319936	1.127272762785972
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.08235601040601055	0.0824165746333724	0.009671377657747197	0.0	0.0	0.0
