	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	9125652528.0	1.0	9125652528.0	0.0	4.84836874475514	4.89105945295976	0.19778397117701524	3.7914997384803217	3.85128663882094	0.776438125896646
EX_glc__D_e_r	7918246486.0	1.0	7918246486.0	0.0	2.77137994215737	2.795774822234247	0.11304767629282428	2.3322546071232106	2.367693273738909	0.4763557981992848
EX_gluIN__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_gluOUT__L_e	4688559754.0	7.000599253596885e-129	4688559754.0	1.0	0.13049152284761986	0.1305850536879328	0.009696932144747138	0.13289519250822887	0.13434054542673113	0.04003777092149134
EX_gln__L_e_r	9999174675.0	1.0	9999174675.0	0.0	0.678637394522224	0.680514893550102	0.03784890045595969	0.3481799502584596	0.35287323310175556	0.06978106142815199
EX_asp__L_e					0.0	0.0	0.0	0.0	0.0	0.0
DM_asp__L_e	1273479823.0	0.0	1273479823.0	1.0	0.09478555550583244	0.0669209275998193	0.09270516624335375	0.5911753332262182	0.44621575822257853	0.5142465392881256
EX_co2_e	28607515.0	0.0	28607515.0	1.0	32.63029994604018	33.721500529586585	9.836398195279434	64.54434020791565	64.02064543432769	8.153385783025836
EX_h_e_f	2189344746.0	0.0	2189344746.0	1.0	185.0577695232751	176.28536105697899	111.93429893252598	299.5936947943895	308.8589560060226	90.37901033752297
EX_h2o_e_f	4571723046.0	1.2721357867502036e-241	4571723046.0	1.0	120.11932168111119	123.6935742027694	43.96839219186794	127.84082206199928	129.78349624408008	35.20617591448814
EX_ump_e_r	2811026022.0	0.0	2811026022.0	1.0	6.414756394105502e-06	6.442699884940333e-06	3.440843163784861e-06	1.0007691802141759e-05	1.01166881660878e-05	4.890468569428171e-06
EX_pi_e_r	216020297.0	0.0	216020297.0	1.0	0.00013598835843176704	0.000136192413492	5.182728968715048e-06	0.00019364293113817047	0.00019825722767135	2.4478074541446124e-05
EX_nh4_e	6102511143.0	1.0	6102511143.0	0.0	40.12451911381974	41.785388131692066	12.766398544347805	36.36549844658126	33.93353249472639	10.281753486622408
EX_o2_e_r	0.0	0.0	0.0	1.0	2.2893972628967765	2.1908746598638014	0.5821093331649824	50.9699872066266	50.92949673040864	6.010404385560543
EX_arg__L_e_r	9999906708.0	1.0	9999906708.0	0.0	0.1861320514936005	0.19085847195914907	0.031772617711550634	0.07682567956361608	0.078160362462926	0.005058191000602617
EX_pro__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_leu__L_e_r	138434853.0	0.0	138434853.0	1.0	9.349540014045426e-05	9.366072921234591e-05	5.463266734646782e-06	0.00013816305812721846	0.00014114758965720002	1.7115663115637238e-05
EX_ile__L_e_r	154804768.0	0.0	154804768.0	1.0	4.367516391772199e-05	4.401181106749041e-05	1.155770450836015e-06	6.264016924627278e-05	6.428967391716535e-05	7.546178858348609e-06
EX_met__L_e_r	0.0	0.0	0.0	1.0	2.336106335464904e-05	2.3541129690104336e-05	6.182009031548509e-07	0.0015356637250462009	0.0015626036403435	0.0008644315361750831
EX_gly_e_r	8184971387.0	1.0	8184971387.0	0.0	0.11253541326177469	0.10130696909031905	0.07667664472931533	0.03370291558945559	0.02950414646664315	0.023917095329048076
EX_phe__L_e_r	624649067.0	0.0	624649067.0	1.0	5.213995008971769e-05	5.249290958491371e-05	7.232353632777844e-06	7.631696646846596e-05	7.637647647984957e-05	1.3976331078753424e-05
EX_ser__L_e_r	8524021783.0	1.0	8524021783.0	0.0	0.12588355713059887	0.1063569168530846	0.0924155080857084	0.029879007661156153	0.02620843886397325	0.02031281936942223
EX_ala__L_e_f	2172312433.0	0.0	2172312433.0	1.0	0.17329713895463647	0.12498552060058796	0.16311075632429367	0.5986326485232096	0.4335326115274232	0.5450245298501613
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	106357715.0	0.0	106357715.0	1.0	0.00027416299797612784	0.00029126571485765	7.919828158684779e-05	0.0009146721542002142	0.0009562571224024	0.00024697076298037365
EX_urea_e	7290375253.0	1.0	7290375253.0	0.0	0.05819643402305103	0.05106718271216375	0.04287361439983209	0.026275368725245805	0.02440515327861845	0.017559143548108662
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
PYRt2					0.0	0.0	0.0	0.0	0.0	0.0
EX_gudac_e	8741981146.0	1.0	8741981146.0	0.0	0.08225626148972813	0.0786662638575304	0.04958469821626818	0.02207013259863946	0.01902709918896665	0.016290466159465836
EX_hdca_e_f	9006468725.0	1.0	9006468725.0	0.0	0.35712636654415786	0.3401735299405815	0.10686497802375623	0.14375646818424248	0.10658702995201524	0.12980856550776523
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	9231352275.0	1.0	9231352275.0	0.0	0.09547157166050024	0.09331701527613681	0.05583644521153779	0.015221594870605495	0.01182270086504565	0.012586912326383546
EX_biomassx	154804768.0	0.0	154804768.0	1.0	0.00015266872642324345	0.00015384549342304998	4.0400535897060364e-06	0.00021896185392186905	0.00022472778024574999	2.6378046750707117e-05
EX_gthox_e	76913167.0	0.0	76913167.0	1.0	0.02087499845891686	0.01917600510161295	0.011505410315600284	0.5156565869290848	0.4629487392272297	0.33438769095107435
EX_2obut_e	9997261742.0	1.0	9997261742.0	0.0	0.5325919475633238	0.553343206530404	0.16148857388424515	0.024917056428304933	0.025934755246296348	0.006533682030699089
EX_crn_e	0.0	0.0	0.0	1.0	4.857261885613476e-18	5.643161613466424e-18	1.2371554991225556e-17	2.6837980812764664	2.655696441413596	1.4541295822328741
EX_val__L_e_r	9265847947.0	1.0	9265847947.0	0.0	0.2865487118231962	0.277428953136748	0.11882619050855694	0.11372527368198826	0.11787270475474054	0.026903807898680458
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.013402809325394515	0.0112772959409141	0.010854504770274729
EX_sprm_e	32302700.0	0.0	32302700.0	1.0	0.0005355827912876583	0.0005486644922404499	0.00024439212773041795	0.02769369035492354	0.0264601408092285	0.014873088519940314
EX_5mthf_e	106357715.0	0.0	106357715.0	1.0	0.0002741629979728553	0.00029126571485284995	7.919828158310969e-05	0.0009146721540543905	0.00095625712228695	0.0002469707629729599
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.683798081276485	2.6556964414136175	1.4541295822328808
EX_thbpt_e_r	3068090612.0	0.0	3068090612.0	1.0	1.2527606319571021e-05	1.2939848346542374e-05	7.118903550956177e-06	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_CE2705_e	3068090612.0	0.0	3068090612.0	1.0	1.2527606319571021e-05	1.2939848346542374e-05	7.118903550956177e-06	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_crtn_e	5779845684.0	1.0	5779845684.0	0.0	0.04562450821416255	0.0322753186712659	0.04151354513652898	0.02840151400505038	0.02748664395683445	0.016681226245417364
