	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_lac__L_e	5695240499.0	1.0	5695240499.0	0.0	4.999557154080878	5.103101946685164	1.0911389119432726	4.855381716051259	4.903221445536882	0.2007159942234389
EX_glc__D_e_r	6120502053.0	1.0	6120502053.0	0.0	2.9510701167547255	3.012555274635888	0.644047253949202	2.7753162248652155	2.802730212629867	0.11469669048776085
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.019178577577382453	0.01893085153801105	0.010484396877686555	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.04031223697181093	0.0408147885889002	0.009174978355221916	0.1310568504210111	0.13109128373437512	0.009177616587058924
EX_gln__L_e_r	4591410101.0	3.8941024673504256e-220	4591410101.0	1.0	0.6497323133038271	0.6632989771716887	0.14248652439796522	0.6800770700795773	0.681919760603072	0.03623740708270966
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02305600401426601	0.02223590507343345	0.014047985936163028	0.0	0.0	0.0
DM_asp__L_e	9723966396.0	1.0	9723966396.0	0.0	2.5462532707116132	2.0588927326749484	2.0048308545719626	0.09585728394054892	0.0706242946511054	0.0910656232191206
EX_co2_e	9999896046.0	1.0	9999896046.0	0.0	138.65509754604412	137.43793696541235	18.250709179278015	31.328887837682245	31.163670875264984	9.283000721283202
EX_h_e_f	6253692801.0	1.0	6253692801.0	0.0	331.7224958044773	339.3960776089956	71.89948595912342	265.6222768813255	299.5918850199671	131.49986392365398
EX_h2o_e_f	3368271155.0	0.0	3368271155.0	1.0	89.58796593244175	95.60423885157414	42.42827923141346	116.93102815048978	120.02906651296693	47.25136967496482
EX_ump_e_r	6656985496.0	1.0	6656985496.0	0.0	1.0298607958411823e-05	1.0343490879255552e-05	6.124826001019719e-06	6.804385974872109e-06	6.811115689325791e-06	3.856461116573281e-06
EX_pi_e_r	9976926939.0	1.0	9976926939.0	0.0	0.00020682599754769378	0.00021046946528450002	1.9637057405457492e-05	0.00013556601746004916	0.0001355976478963	5.3210648189524435e-06
