	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_lac__L_e	6261983854.0	1.0	6261983854.0	0.0	5.088668894197155	5.27498729744365	1.0794429559854535	4.849678524881608	4.894216741105343	0.20035955224944701
EX_glc__D_e_r	6672431892.0	1.0	6672431892.0	0.0	3.003851572192993	3.114099243482975	0.6374556852468853	2.771991775842161	2.797439924915024	0.11453335150493518
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02127641787040594	0.021145012893216998	0.01069499900632105	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.040251258700464525	0.0413095566728317	0.008062458671229518	0.12989902762995317	0.13002654542114844	0.00932354104570527
EX_gln__L_e_r	5194756861.0	1.0	5194756861.0	1.0046786295529411e-51	0.661870711827713	0.6849816349212647	0.14104811123830516	0.6753856527616017	0.6769621661926974	0.03706667845214812
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.022590589329401646	0.022473482220742552	0.013238419788274064	0.0	0.0	0.0
DM_asp__L_e	9665357270.0	1.0	9665357270.0	0.0	2.541259145390829	1.785939836161479	2.366204196370596	0.09368443984751297	0.06664960007363994	0.0886939835173242
EX_co2_e	9999872702.0	1.0	9999872702.0	0.0	138.0549310459039	136.0774100803893	18.419906436135868	37.49938488799915	38.43760695005879	8.41118510212705
EX_h_e_f	6423068169.0	1.0	6423068169.0	0.0	290.32390130659707	327.6133950653091	135.04467548191306	220.00694187016884	198.47487397642874	136.1129294791184
EX_h2o_e_f	7145538372.0	1.0	7145538372.0	0.0	128.31211912457817	131.03167844402552	35.47641297342021	91.06868116903297	89.35399665874228	50.53281177916069
EX_ump_e_r	6619311020.0	1.0	6619311020.0	0.0	1.0760786668266578e-05	1.0309004173115144e-05	6.508565225883925e-06	7.084731984774865e-06	6.841604545352922e-06	4.034740626339955e-06
EX_pi_e_r	9964890548.0	1.0	9964890548.0	0.0	0.00020769270972581787	0.00021156209538545002	1.9440488749480913e-05	0.00013561123119839574	0.00013577059187000001	5.319026949579539e-06
EX_nh4_e	9975654623.0	1.0	9975654623.0	0.0	97.25160842994727	93.58494295927126	21.270989282415332	46.468229762321776	47.860497984187	10.986383359539973
EX_o2_e_r	10000000000.0	1.0	10000000000.0	0.0	103.18476935803037	102.56317485115	11.777848754810295	2.284221471399639	2.1798434717686863	0.5878491456319067
EX_arg__L_e_r	28849316.0	0.0	28849316.0	1.0	0.09580909636753893	0.09969274996304539	0.0193114113279853	0.19429505196009747	0.19799540488242373	0.024187758020524294
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.1713036224007725e-05	5.039113278895154e-05	2.1792983042232053e-05	0.0	0.0	0.0
EX_leu__L_e_r	9947828849.0	1.0	9947828849.0	0.0	0.00014468660682245493	0.00014701146980495	1.4795069625597866e-05	9.339332142311782e-05	9.325935506251952e-05	5.418338078916665e-06
