	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	0.0	0.0	0.0	1.0	0.072124866988396	0.07409311702738955	0.0077018131223370685	3.789405423941072	3.844974747120646	0.8080134620000107
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10312074335725953	0.1050963774863568	0.013366290095183957	2.330702696237899	2.364003646694102	0.4962926709309158
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.003498476420422619	0.0030495444647749	0.002536027505536581	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.011138667281826995	0.01127091127501875	0.0013039945052626752	0.14394990846032468	0.14808058025914628	0.0402664334772563
EX_gln__L_e_r	403977824.0	0.0	403977824.0	1.0	0.20553136564126212	0.21094273695613144	0.022241613935406405	0.3475770884957422	0.3528992363778005	0.07272074466545088
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.029689840614209415	0.0303788376665122	0.011830684550507701	0.0	0.0	0.0
DM_asp__L_e	6973795601.0	1.0	6973795601.0	0.0	1.121489810595705	0.867478124671949	1.0050645271124976	0.5301609588793872	0.4144196843910241	0.47204685406663704
EX_co2_e	9754360452.0	1.0	9754360452.0	0.0	104.39456769567207	100.74087296858795	22.972746724720572	65.00388368419908	64.29912787106056	8.11033141013717
EX_h_e_f	3312797376.0	0.0	3312797376.0	1.0	262.4129156685042	286.372610562452	115.04381163803156	332.4683580971857	339.30129296582794	72.26292422106879
EX_h2o_e_f	5739172866.0	1.0	5739172866.0	0.0	115.92666067353582	119.01962124463208	39.18816369862548	106.22273729851155	110.3596488418845	37.531373441249805
EX_ump_e_r	247626501.0	0.0	247626501.0	1.0	8.576298320164814e-07	8.37957124642098e-07	3.424195216512938e-07	8.797823414498617e-06	8.301426207191858e-06	4.682383131458144e-06
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3207751291661797e-05	1.3224093721261892e-05	2.9715126207082033e-06	0.0001896999941039399	0.000193974730626	2.7572843184451567e-05
EX_nh4_e	9097437032.0	1.0	9097437032.0	0.0	76.61833413193828	70.55886376184012	32.62710268188646	36.782808852667294	34.020096323690396	10.893442704508347
EX_o2_e_r	8681419503.0	1.0	8681419503.0	0.0	61.25218062327895	61.19938837136992	6.7057100330510515	50.90764761064201	51.09897993159147	6.51938065995188
EX_arg__L_e_r	6686993586.0	1.0	6686993586.0	0.0	0.07941181180357787	0.08209909000095156	0.011063698235878905	0.07580446377721031	0.07760002344762935	0.005721410666197064
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.136209770925707e-06	5.128034449337825e-06	1.4146109295940845e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.508094165381734e-06	8.553702876895393e-06	1.8733416431462478e-06	0.00013218298131184515	0.0001349014751708	1.9399330133658734e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.2956516736111475e-06	4.306724978761217e-06	9.69889795164121e-07	6.105560796179425e-05	6.263532532866773e-05	8.433191692252358e-06
EX_met__L_e_r	8073633046.0	1.0	8073633046.0	0.0	0.0032802290411290146	0.0032854944250081	0.001616926514739213	0.001582617659725974	0.00164337521792265	0.000788703217115006
EX_gly_e_r	4725578095.0	1.4328822842648988e-100	4725578095.0	1.0	0.03519972451332157	0.03580451009478135	0.013405141042574243	0.03864405355202216	0.03564222705599045	0.021776206416124308
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.476911641947004e-06	5.507940410440153e-06	1.4273434248444902e-06	7.14631773289035e-05	7.152959938690309e-05	1.4535079393283422e-05
EX_ser__L_e_r	3006332397.0	0.0	3006332397.0	1.0	0.014050726560066824	0.0098601311313915	0.013300712729621047	0.028386695054320735	0.02297898876868565	0.023104418180459434
EX_ala__L_e_f	6795770311.0	1.0	6795770311.0	0.0	1.1390356171862817	0.8845307339309219	0.9680047348044212	0.6061828884836608	0.4359919835767354	0.566878429561379
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.010609367678082961	0.0106609040986432	0.0009814518354385373	0.0	0.0	0.0
EX_fol_e_r	8100512155.0	1.0	8100512155.0	0.0	0.0014063969246867626	0.0014786984743405001	0.00045754428126202744	0.000933127690391835	0.0009754961174131	0.0002442631205761784
EX_urea_e	5146951026.0	1.0	5146951026.0	2.5483677259320456e-30	0.029699203215474784	0.02768233760760995	0.01846299242268589	0.028817577903738206	0.02669475061928285	0.018929799134723365
EX_pyr_e	10000000000.0	1.0	10000000000.0	0.0	0.007010437677756907	0.0072737295413914	0.003118629235265704	0.0	0.0	0.0
PYRt2	10000000000.0	1.0	10000000000.0	0.0	0.00701043767775698	0.00727372954139145	0.0031186292352657157	0.0	0.0	0.0
EX_gudac_e	5070815620.0	0.9999999793663312	5070815620.0	2.0633677772191413e-08	0.023694401408864123	0.02084187379219285	0.016740926297307116	0.022846520660584495	0.02091123971122595	0.01543903586997
EX_hdca_e_f	6770610928.0	1.0	6770610928.0	0.0	0.3106002611394097	0.24152437394629075	0.2681433961854232	0.15873759745001534	0.12095213255494969	0.13836941660915786
EX_ptrcIN_e	10000000000.0	1.0	10000000000.0	0.0	0.0003124631712178075	0.00031097862597395	8.466052088343744e-05	0.0	0.0	0.0
EX_ptrcOUT_e	6265231114.0	1.0	6265231114.0	0.0	0.0218236495744425	0.01901628471797315	0.015783641240340558	0.015107803080684433	0.012111746435695549	0.012388622622505646
EX_biomassx	0.0	0.0	0.0	1.0	1.5015665914929104e-05	1.5054373208570178e-05	3.390298433169045e-06	0.00021342294046302555	0.00021894492176485	2.9478644608297565e-05
EX_gthox_e	4879014321.0	3.5758894752366975e-21	4879014321.0	1.0	0.5449346515446137	0.45287382495086537	0.41222405098187975	0.5341906256068626	0.4858676999747318	0.3471784207641299
EX_2obut_e	9812857656.0	1.0	9812857656.0	0.0	0.04909907988600087	0.049451461005796254	0.008996613796955563	0.02691759614765782	0.02827133652464095	0.006138521344884827
EX_crn_e	1703833018.0	0.0	1703833018.0	1.0	0.9689450035212233	1.0097262555825468	0.1864785758431281	2.6142063602262318	2.5344057260442554	1.4863516646414552
EX_val__L_e_r	1602735703.0	0.0	1602735703.0	1.0	0.07369403812313326	0.0768358742586223	0.019373609226141824	0.10836903554424923	0.10888162038756741	0.027096591261721606
EX_spmd_e	5397231164.0	1.0	5397231164.0	3.3728715327545712e-208	0.01652423894337156	0.013760093020690051	0.012049536081540784	0.014246004977891021	0.012841066790605149	0.009588300042356952
EX_sprm_e	1956938945.0	0.0	1956938945.0	1.0	0.01349871778407612	0.0118261097902225	0.009585855206799802	0.028842621297398254	0.0289265500656057	0.014511741908694987
EX_5mthf_e	8100512177.0	1.0	8100512177.0	0.0	0.0014063969323713185	0.00147869849221105	0.00045754428306916234	0.0009331276902383459	0.00097549611712235	0.0002442631205632152
EX_tmlys_e_r	1703833018.0	0.0	1703833018.0	1.0	0.9689450035212215	1.00972625558255	0.18647857584312746	2.6142063602263237	2.534405726044282	1.4863516646414638
EX_thbpt_e_r	532465796.0	0.0	532465796.0	1.0	1.5808568696638059e-06	1.526750936605991e-06	8.247626430664323e-07	1.6087180658710695e-05	1.507375105979019e-05	1.0165836329130002e-05
EX_CE2705_e	532465796.0	0.0	532465796.0	1.0	1.5808568696638059e-06	1.526750936605991e-06	8.247626430664323e-07	1.6087180658710695e-05	1.507375105979019e-05	1.0165836329130002e-05
EX_crtn_e	5426799699.0	1.0	5426799699.0	5.646528527760192e-240	0.026012812651632404	0.02331998278177115	0.016508206986894217	0.02406369088812864	0.02075275434219195	0.01744749943751532
EX_his__L_e_r	3699438037.0	0.0	3699438037.0	1.0	0.09731549553725061	0.09878528281494114	0.029125822247388047	0.11450377758458266	0.1184628487586099	0.046242178900421316
EX_lys__L_e_r	8478309579.0	1.0	8478309579.0	0.0	0.022090190728454095	0.021936763269062902	0.012263211224468055	0.007501733934666867	0.0078734794553898	0.0039951049636956105
EX_carn_e_r	9998012713.0	1.0	9998012713.0	0.0	12.609773003136278	12.568656275374924	1.1410138226259205	8.120072707223411	8.121628019792386	0.5372398803061459
EX_csn_e_r	8448262264.0	1.0	8448262264.0	0.0	22.42840152694943	19.459739953832802	16.022679202599974	6.045406589648048	4.640884678006946	5.294181639606223
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.08386017353137937	0.08426753552528066	0.007757740492168396	0.0	0.0	0.0
EX_cyan_e_r	3064426466.0	0.0	3064426466.0	1.0	0.06880896679545871	0.0659577389822424	0.03306081019089962	0.10594981785404621	0.099661383663022	0.058088671659043994
