	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_MCF7	median_MCF7	std_MCF7
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07173820652994309	0.073548853911226	0.007912226164858508	4.539708704455866	4.631657442741654	0.378963346288477
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10349394166383451	0.10521082607286465	0.01295329112198433	2.684231320265386	2.73904521727507	0.22663195831774902
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0034845150086723425	0.00299968579315285	0.0025457766676086403	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.010959953948098611	0.0111272918228066	0.0014354646927998184	0.07473821253286915	0.07622029169548225	0.00627524902124839
EX_gln__L_e_r	0.0	0.0	0.0	1.0	0.2036707374900026	0.20838425260672777	0.022638743265097627	1.1779504806420045	1.2013828959831208	0.09847439200294923
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.030675685232924802	0.032819177227865	0.011995505901491453	0.0	0.0	0.0
DM_asp__L_e	7690065454.0	1.0	7690065454.0	0.0	1.0933393001225913	0.7405763121578637	1.0417155125735533	0.31821432169409947	0.24098267461110917	0.277796036418002
EX_co2_e	9999997823.0	1.0	9999997823.0	0.0	102.33285337009568	98.26933443974218	22.85901883794737	35.389866341542195	35.40924891265101	2.187202715454115
EX_h_e_f	5783605461.0	1.0	5783605461.0	0.0	265.82651401970446	273.00552362477475	85.50856690722016	232.22374323134522	236.1886878361342	124.19345937906238
EX_h2o_e_f	6923784914.0	1.0	6923784914.0	0.0	107.83430182400042	111.7966198252131	39.2201127034006	74.86539670153672	60.672527470714584	54.594925454964695
EX_ump_e_r	149461137.0	0.0	149461137.0	1.0	7.998008832041895e-07	7.897249834177378e-07	3.241709382054042e-07	2.0176973782014982e-05	1.9189703036829404e-05	1.1910523109453003e-05
EX_pi_e_r	0.0	0.0	0.0	1.0	1.310109545890006e-05	1.3225263575163209e-05	2.9680879952570323e-06	0.00039110930702771954	0.00039958643086125	6.800591027916053e-05
EX_nh4_e	9999910905.0	1.0	9999910905.0	0.0	72.53141448833311	66.0220729594745	32.222906249038935	13.672626865181446	13.303740560634429	2.419405186268729
EX_o2_e_r	9999887254.0	1.0	9999887254.0	0.0	62.02889951672179	62.095922467045426	6.930553950421676	19.583338324673903	19.652546618646372	1.3802260421543178
EX_arg__L_e_r	313300215.0	0.0	313300215.0	1.0	0.07880925586930755	0.08186658065913821	0.012139895500011044	0.19368365133075358	0.20134059421305422	0.052783386830920265
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	4.86056963414461e-06	4.873127760186479e-06	1.3075396038598837e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.468188074370765e-06	8.494604430081957e-06	1.8392875660080012e-06	0.0002717071880978193	0.0002767262400581	4.7945984061476094e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.234681803527439e-06	4.270657103635331e-06	9.539210781578494e-07	0.0001256528049091574	0.0001282547947653	2.1400529325136808e-05
EX_met__L_e_r	990426217.0	0.0	990426217.0	1.0	0.0035187464657418714	0.00367620662207575	0.0016326902531825797	0.01740071210157727	0.0176860714422351	0.009749843402134662
EX_gly_e_r	645360959.0	0.0	645360959.0	1.0	0.033869574750186704	0.034481618287749094	0.014471553859353397	0.13248049491297423	0.13482804748484623	0.059556150396304096
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.396513378842676e-06	5.275326594269664e-06	1.5298085581658745e-06	0.0001502222306452733	0.00015323848304415002	3.0225391812610544e-05
EX_ser__L_e_r	94063513.0	0.0	94063513.0	1.0	0.011691845742722902	0.009338641354525449	0.009503621540889034	0.14864659680023687	0.14935245766674965	0.06152755614979229
EX_ala__L_e_f	8248331255.0	1.0	8248331255.0	0.0	1.3250116011952882	0.9983276942517867	1.147121227554677	0.326609423726726	0.23154461743469268	0.31625216913270876
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0105302406952477	0.010681836590966949	0.00114192232463727	0.0	0.0	0.0
