	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
EX_lac__L_e	7777891550.0	1.0	7777891550.0	0.0	4.855381716051259	4.903221445536882	0.2007159942234389	4.554994056096778	4.639876453587929	0.35936448635925144
EX_glc__D_e_r	5817070587.0	1.0	5817070587.0	0.0	2.7753162248652155	2.802730212629867	0.11469669048776085	2.6968728609847696	2.7461325681909425	0.21618876512696786
EX_gluIN__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_gluOUT__L_e	10000000000.0	1.0	10000000000.0	0.0	0.1310568504210111	0.13109128373437512	0.009177616587058924	0.07500042914746123	0.07638215216086791	0.005926812893744073
EX_gln__L_e_r	300000.0	0.0	300000.0	1.0	0.6800770700795773	0.681919760603072	0.03623740708270966	1.1834660918542912	1.2052677411221455	0.09357213280864168
EX_asp__L_e					0.0	0.0	0.0	0.0	0.0	0.0
DM_asp__L_e	2224855381.0	0.0	2224855381.0	1.0	0.09585728394054892	0.0706242946511054	0.0910656232191206	0.29513196079415016	0.2218217467993295	0.2566427575890814
EX_co2_e	3516907150.0	0.0	3516907150.0	1.0	31.328887837682245	31.163670875264984	9.283000721283202	35.14487147429716	35.25682322612025	2.409678945267788
EX_h_e_f	6443337599.0	1.0	6443337599.0	0.0	265.6222768813255	299.5918850199671	131.49986392365398	198.99535844173707	182.3759736304436	123.02074942388656
EX_h2o_e_f	5724453562.0	1.0	5724453562.0	0.0	116.93102815048978	120.02906651296693	47.25136967496482	103.73492316389829	105.30977432213942	51.69656541295803
EX_ump_e_r	1807365859.0	0.0	1807365859.0	1.0	6.804385974872109e-06	6.811115689325791e-06	3.856461116573281e-06	1.817062566468736e-05	1.635421634002216e-05	1.1318245049092008e-05
EX_pi_e_r	916445.0	0.0	916445.0	1.0	0.00013556601746004916	0.0001355976478963	5.3210648189524435e-06	0.0004052857664498891	0.0004163400525162	6.3023710234213e-05
EX_nh4_e	9810050407.0	1.0	9810050407.0	0.0	38.29172553602829	38.15635236168329	12.135400076923698	13.383857337450829	13.086360079299583	2.622653885548027
EX_o2_e_r	0.0	0.0	0.0	1.0	2.246771631456847	2.146962688329693	0.5883943767927102	19.520558848987104	19.60102904845522	1.3625395755720142
EX_arg__L_e_r	5692513442.0	1.0	5692513442.0	0.0	0.18672191456968376	0.18841380160871513	0.027814088065893763	0.17477405321334444	0.17373603932518278	0.05276147001642917
EX_pro__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_leu__L_e_r	1363550.0	0.0	1363550.0	1.0	9.547491715490392e-05	9.600385121942273e-05	5.095910772623865e-06	0.000282662587520371	0.00028931919722820004	4.440976277257725e-05
EX_ile__L_e_r	795650.0	0.0	795650.0	1.0	4.37260918022076e-05	4.405927695207329e-05	1.0923647935548457e-06	0.00012975295218202963	0.00013354557336170002	1.9705238743293105e-05
EX_met__L_e_r	0.0	0.0	0.0	1.0	2.3388303254253415e-05	2.3566518843310906e-05	5.842863293545373e-07	0.016997768171532885	0.01719894931888035	0.00963092757926276
EX_gly_e_r	5331407029.0	1.0	5331407029.0	1.2446235248824465e-145	0.12113245103264533	0.12032284645653216	0.07366606369031944	0.1116122895937308	0.10697902395850176	0.06155427582008125
EX_phe__L_e_r	3062094.0	0.0	3062094.0	1.0	5.2768141962249756e-05	5.3500780357516344e-05	7.1079052773976e-06	0.00015062869145650727	0.00015126483880370002	3.3291208869840305e-05
EX_ser__L_e_r	4298419460.0	0.0	4298419460.0	1.0	0.12333789457538738	0.11043073705840745	0.08243923842186676	0.13485576848451958	0.13500376028683436	0.06425387306238321
EX_ala__L_e_f	3576458244.0	0.0	3576458244.0	1.0	0.17599332938582118	0.12627477240266033	0.16551591309473995	0.31752913420669776	0.22597818068922446	0.30498183264877216
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	8497611685.0	1.0	8497611685.0	0.0	0.0002647467987714167	0.00027676621337575	8.24552118484668e-05	0.00016152090058388512	0.0001659462422805	4.3993766743970416e-05
