	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_lac__L_e	9999970238.0	1.0	9999970238.0	0.0	5.075879861684002	5.174819726354087	0.9622978544999535	0.07173820652994309	0.073548853911226	0.007912226164858508
EX_glc__D_e_r	9999228754.0	1.0	9999228754.0	0.0	2.9965832043318508	3.0550635767648457	0.5681207443709226	0.10349394166383451	0.10521082607286465	0.01295329112198433
EX_gluIN__L_e	8948992023.0	1.0	8948992023.0	0.0	0.016201243560073283	0.0148376487668994	0.010300713633167863	0.0034845150086723425	0.00299968579315285	0.0025457766676086403
EX_gluOUT__L_e	9999210199.0	1.0	9999210199.0	0.0	0.039361084461536355	0.0395485708255034	0.008449150023584243	0.010959953948098611	0.0111272918228066	0.0014354646927998184
EX_gln__L_e_r	9997361960.0	1.0	9997361960.0	0.0	0.6580781731839945	0.6678031473399462	0.12317610870214728	0.2036707374900026	0.20838425260672777	0.022638743265097627
EX_asp__L_e	2785245752.0	0.0	2785245752.0	1.0	0.02017603355694772	0.01844385931903915	0.013196575286233456	0.030675685232924802	0.032819177227865	0.011995505901491453
DM_asp__L_e	6974313084.0	1.0	6974313084.0	0.0	2.065051142034709	1.7423654857505055	1.6082385551472627	1.0933393001225913	0.7405763121578637	1.0417155125735533
EX_co2_e	9045023598.0	1.0	9045023598.0	0.0	141.07909794585046	140.01319918523131	17.125295588583928	102.33285337009568	98.26933443974218	22.85901883794737
EX_h_e_f	6194380740.0	1.0	6194380740.0	0.0	304.0487119722738	326.4588444912492	109.27685423562055	265.82651401970446	273.00552362477475	85.50856690722016
EX_h2o_e_f	5430763199.0	1.0	5430763199.0	2.08621964817607e-244	115.42218253625033	114.07067712041729	33.73927420434189	107.83430182400042	111.7966198252131	39.2201127034006
EX_ump_e_r	9469757706.0	1.0	9469757706.0	0.0	9.385241731233736e-06	8.514435937626374e-06	6.29182579471729e-06	7.998008832041895e-07	7.897249834177378e-07	3.241709382054042e-07
EX_pi_e_r	9999200537.0	1.0	9999200537.0	0.0	0.00020666434212143474	0.00020998069889185	1.9471233585891156e-05	1.310109545890006e-05	1.3225263575163209e-05	2.9680879952570323e-06
EX_nh4_e	7712169923.0	1.0	7712169923.0	0.0	99.81381795886938	97.36305294280436	21.685761583530606	72.53141448833311	66.0220729594745	32.222906249038935
EX_o2_e_r	9981785224.0	1.0	9981785224.0	0.0	102.8229043371508	102.87783638144137	10.954505648453392	62.02889951672179	62.095922467045426	6.930553950421676
EX_arg__L_e_r	7072915137.0	1.0	7072915137.0	0.0	0.09216069976601779	0.09422996678072221	0.021025692190036645	0.07880925586930755	0.08186658065913821	0.012139895500011044
EX_pro__L_e	9916343652.0	1.0	9916343652.0	0.0	5.059162725665233e-05	5.039925045218151e-05	2.2145406446389277e-05	4.86056963414461e-06	4.873127760186479e-06	1.3075396038598837e-06
EX_leu__L_e_r	9999200670.0	1.0	9999200670.0	0.0	0.00014286134505063478	0.0001442578619257	1.360456152897805e-05	8.468188074370765e-06	8.494604430081957e-06	1.8392875660080012e-06
EX_ile__L_e_r	9999200511.0	1.0	9999200511.0	0.0	6.59004136386612e-05	6.723291387952259e-05	5.777866042590559e-06	4.234681803527439e-06	4.270657103635331e-06	9.539210781578494e-07
EX_met__L_e_r	3690629838.0	0.0	3690629838.0	1.0	0.002826011604101005	0.0030187070586656503	0.0013005194805156815	0.0035187464657418714	0.00367620662207575	0.0016326902531825797
EX_gly_e_r	8697750966.0	1.0	8697750966.0	0.0	0.11848182257299543	0.1145531941789224	0.06832180827267785	0.033869574750186704	0.034481618287749094	0.014471553859353397
EX_phe__L_e_r	9999203266.0	1.0	9999203266.0	0.0	9.806887468958358e-05	9.996518756764678e-05	8.502469845597308e-06	5.396513378842676e-06	5.275326594269664e-06	1.5298085581658745e-06
EX_ser__L_e_r	9443184731.0	1.0	9443184731.0	0.0	0.10560609660176772	0.1033113090007121	0.0632460374868671	0.011691845742722902	0.009338641354525449	0.009503621540889034
EX_ala__L_e_f	6882342490.0	1.0	6882342490.0	0.0	2.65500095513283	2.120059675323351	2.2042721161527776	1.3250116011952882	0.9983276942517867	1.147121227554677
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	9938945102.0	1.0	9938945102.0	0.0	0.03206149307863292	0.0324802671045401	0.008091008157102541	0.0105302406952477	0.010681836590966949	0.00114192232463727
EX_fol_e_r	8495988.0	0.0	8495988.0	1.0	0.00017982293778614152	0.00018846933958845	4.6712442393197605e-05	0.0014456263893189345	0.0014877140045423	0.0003982164988643308
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.03105871690076936	0.03029778343852355	0.019203484867218276
EX_pyr_e	9936143293.0	1.0	9936143293.0	0.0	0.291078102015995	0.3115450079724055	0.13122291166646693	0.008038332149825678	0.00850745310266125	0.002807448374276619
PYRt2	9936143293.0	1.0	9936143293.0	0.0	0.291078102015995	0.3115450079724055	0.13122291166646693	0.00803833214982572	0.0085074531026613	0.0028074483742766246
EX_gudac_e	6958742617.0	1.0	6958742617.0	0.0	0.04046205541734331	0.03644458402702845	0.02767625576952729	0.02188884912194748	0.018290057417331848	0.016334079852382253
EX_hdca_e_f	9847894669.0	1.0	9847894669.0	0.0	2.331903655697955	2.3567294933601723	0.8643822125082075	0.3105004116483413	0.2401186635768757	0.2632657265821313
EX_ptrcIN_e	4517964281.0	1.9678953943375177e-305	4517964281.0	1.0	0.0002840503653560598	0.00030974521701195	0.00011110866935411929	0.0003085196946879772	0.0003154675995973	9.683972945252284e-05
EX_ptrcOUT_e	7445994330.0	1.0	7445994330.0	0.0	0.04084566610659668	0.0379755640380255	0.026345035432570645	0.019699467745643646	0.0165758955889447	0.014823190002321388
EX_biomassx	9999200511.0	1.0	9999200511.0	0.0	0.00023035820174444868	0.00023501602318075002	2.019682059644794e-05	1.4802542675520611e-05	1.4928296141735802e-05	3.3344789818086576e-06
EX_gthox_e	5767012684.0	1.0	5767012684.0	0.0	0.7135218854453157	0.6575600445246852	0.4496053091971327	0.5964215871724214	0.5182165469365403	0.41775107563427477
EX_2obut_e	14861035.0	0.0	14861035.0	1.0	0.011845794465352458	0.01284977168756975	0.004207297648297479	0.046017059720248873	0.0471090827162515	0.010957374538738168
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	18.383890905312462	18.788523054518233	2.6137205229625358	0.9397117645287167	0.9801371451770706	0.20494588320296422
EX_val__L_e_r	64827123.0	0.0	64827123.0	1.0	0.020205022595400256	0.021089145299570948	0.00599631524335758	0.07582798362221416	0.07939070496659754	0.01907650343936139
EX_spmd_e	643029396.0	0.0	643029396.0	1.0	0.002287884613197986	0.0020592796636634504	0.0014156672986499212	0.01818404658313563	0.0166231479714824	0.011748027737982837
EX_sprm_e	551290091.0	0.0	551290091.0	1.0	0.001234750878198772	0.0011540165435992	0.0007629743945225224	0.013378332810997087	0.01168201331860145	0.00967160697013541
EX_5mthf_e	8495987.0	0.0	8495987.0	1.0	0.00017982294383850873	0.00018846934048555	4.671244154221152e-05	0.0014456263968906985	0.00148771399628205	0.0003982164979270913
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	18.38389090531248	18.78852305451828	2.6137205229625105	0.9397117645287167	0.9801371451770711	0.20494588320296378
EX_thbpt_e_r	9999361030.0	1.0	9999361030.0	0.0	3.829875351572634e-05	3.8938541349036676e-05	3.3465311642753205e-06	1.5557568409958417e-06	1.4110121767001153e-06	9.927485842373222e-07
EX_CE2705_e	9999361030.0	1.0	9999361030.0	0.0	3.829875351572634e-05	3.8938541349036676e-05	3.3465311642753205e-06	1.5557568409958417e-06	1.4110121767001153e-06	9.927485842373222e-07
EX_crtn_e	7737830500.0	1.0	7737830500.0	0.0	0.05161588586452843	0.04893876241210835	0.02836287340711557	0.02585637188579536	0.02279073342332675	0.016910896290051193
EX_his__L_e_r	2865778483.0	0.0	2865778483.0	1.0	0.06917679530772071	0.06757628542206155	0.04060361677183311	0.09938879547041014	0.1045795034895636	0.03211318011659299
EX_lys__L_e_r	1832660350.0	0.0	1832660350.0	1.0	0.00951013811509083	0.00910964795951345	0.005734813256301766	0.021425330559740552	0.02106652357817345	0.011125576231091793
EX_carn_e_r	9999610280.0	1.0	9999610280.0	0.0	24.490347363757255	24.139066063125178	2.751164426982298	12.620932914602957	12.547722370210979	1.421402485456755
EX_csn_e_r	3863938601.0	0.0	3863938601.0	1.0	13.946154361932235	12.322103319885269	10.029563250203474	20.568189134161177	17.391489342142833	15.722924292682729
EX_cys__L_e	4640087.0	0.0	4640087.0	1.0	0.03558926703015385	0.0378519435504311	0.011735454820863998	0.08323472602942371	0.08443299330674264	0.009026155677615983
EX_cyan_e_r	7158633741.0	1.0	7158633741.0	0.0	0.10366893200306769	0.1048796360557741	0.04078899605177224	0.07343552548626656	0.07017274309873894	0.034157321485054314
EX_tcyntc	6119640511.0	1.0	6119640511.0	0.0	0.04918755606898905	0.0421818980873536	0.03571869786036988	0.03402730323088008	0.0299180934834224	0.023443946429587838
EX_tcynt_e	6175495040.0	1.0	6175495040.0	0.0	0.054481375934076676	0.04807113787568885	0.037613121353572254	0.0394082222553864	0.0329428523012398	0.030397336331004342
EX_so3_e	872532323.0	0.0	872532323.0	1.0	0.029228549823386355	0.02979398261048445	0.010786354905901185	0.08452522439741517	0.0802888518179509	0.04212470296311103
EX_thr__L_e_r	24277787.0	0.0	24277787.0	1.0	0.009144306499682422	0.00996911359928415	0.0035601943201186556	0.042505877366350434	0.0437317503813618	0.011198586938782689
EX_trp__L_e_r	9876916561.0	1.0	9876916561.0	0.0	0.024494664817947483	0.0256991329389397	0.011354743196314923	0.0012758979827460924	0.0012489264916706998	0.0006510205390924575
EX_anth_e	9881308019.0	1.0	9881308019.0	0.0	0.024238828138179024	0.0254476612604344	0.011367001872864555	0.0009923779847096073	0.00095854850672075	0.0005838402882766245
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.8172921976800577e-06	1.7829045853712646e-06	1.0558970857214068e-06
EX_cystinex_r	8884282254.0	1.0	8884282254.0	0.0	0.08638737476352217	0.0888110212306151	0.01068972879595308	0.06685466683632224	0.0680432864925008	0.012122472723916183
EX_3hydroxybutanoatex_r	6212752588.0	1.0	6212752588.0	0.0	9.588783221294495	9.469223907836454	4.351554094032769	7.8781614589076865	8.184358489065776	1.9817031337865418
