	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_lac__L_e	10000000000.0	1.0	10000000000.0	0.0	4.907378157884291	5.036152017102685	1.1178756670934178	0.072124866988396	0.07409311702738955	0.0077018131223370685
EX_glc__D_e_r	9999774528.0	1.0	9999774528.0	0.0	2.89698883310483	2.972884663436879	0.6601992389405366	0.10312074335725953	0.1050963774863568	0.013366290095183957
EX_gluIN__L_e	9582506454.0	1.0	9582506454.0	0.0	0.020976733648812397	0.0208669113953506	0.00987132313117555	0.003498476420422619	0.0030495444647749	0.002536027505536581
EX_gluOUT__L_e	9982590795.0	1.0	9982590795.0	0.0	0.03896004347561918	0.039510346723674	0.008815526912404037	0.011138667281826995	0.01127091127501875	0.0013039945052626752
EX_gln__L_e_r	9997531664.0	1.0	9997531664.0	0.0	0.6419920808657116	0.6576039000256292	0.14632285809678786	0.20553136564126212	0.21094273695613144	0.022241613935406405
EX_asp__L_e	3486870299.0	0.0	3486870299.0	1.0	0.022807820864934488	0.02150659743600715	0.013409745225933495	0.029689840614209415	0.0303788376665122	0.011830684550507701
DM_asp__L_e	6512888500.0	1.0	6512888500.0	0.0	2.096798688528563	1.5241542026527761	1.8846254400764975	1.121489810595705	0.867478124671949	1.0050645271124976
EX_co2_e	8581882279.0	1.0	8581882279.0	0.0	137.13195373129156	135.18118341190603	19.80115795580918	104.39456769567207	100.74087296858795	22.972746724720572
EX_h_e_f	7507269642.0	1.0	7507269642.0	0.0	357.23222249095016	370.78930701052417	70.68976736457849	262.4129156685042	286.372610562452	115.04381163803156
EX_h2o_e_f	5045653696.0	0.9997971218589911	5045653696.0	0.00020287820049978358	117.0504378543195	118.77691205737658	40.92392373192368	115.92666067353582	119.01962124463208	39.18816369862548
EX_ump_e_r	9554869606.0	1.0	9554869606.0	0.0	9.584772630335719e-06	9.229275695528462e-06	5.842790067826435e-06	8.576298320164814e-07	8.37957124642098e-07	3.424195216512938e-07
EX_pi_e_r	9998276389.0	1.0	9998276389.0	0.0	0.0002070058716342015	0.00021159289979219998	2.1004193385807426e-05	1.3207751291661797e-05	1.3224093721261892e-05	2.9715126207082033e-06
EX_nh4_e	7081791844.0	1.0	7081791844.0	0.0	95.86341476280792	91.0245571311802	22.842778226707264	76.61833413193828	70.55886376184012	32.62710268188646
EX_o2_e_r	9986782447.0	1.0	9986782447.0	0.0	102.60228566942753	102.9319289062667	12.615838336732498	61.25218062327895	61.19938837136992	6.7057100330510515
EX_arg__L_e_r	7880991884.0	1.0	7880991884.0	0.0	0.09632267645275691	0.1011670129974437	0.021768573707131297	0.07941181180357787	0.08209909000095156	0.011063698235878905
EX_pro__L_e	9941840460.0	1.0	9941840460.0	0.0	5.071940785344991e-05	5.06134290445184e-05	1.9922521694262266e-05	5.136209770925707e-06	5.128034449337825e-06	1.4146109295940845e-06
EX_leu__L_e_r	9998317823.0	1.0	9998317823.0	0.0	0.00014333111000191398	0.00014583783541829997	1.5133934627029374e-05	8.508094165381734e-06	8.553702876895393e-06	1.8733416431462478e-06
EX_ile__L_e_r	9998278795.0	1.0	9998278795.0	0.0	6.589382838498778e-05	6.754349108429534e-05	6.2296615102002e-06	4.2956516736111475e-06	4.306724978761217e-06	9.69889795164121e-07
EX_met__L_e_r	4129659220.0	0.0	4129659220.0	1.0	0.0027923970570787105	0.0029281177849707	0.0012876440526473003	0.0032802290411290146	0.0032854944250081	0.001616926514739213
EX_gly_e_r	8376278065.0	1.0	8376278065.0	0.0	0.11407632225354505	0.1076632613261759	0.0706167115119015	0.03519972451332157	0.03580451009478135	0.013405141042574243
EX_phe__L_e_r	9998428455.0	1.0	9998428455.0	0.0	9.791770820032769e-05	0.0001003196085267	9.24550995875087e-06	5.476911641947004e-06	5.507940410440153e-06	1.4273434248444902e-06
EX_ser__L_e_r	9562861201.0	1.0	9562861201.0	0.0	0.10671102083743327	0.1050528828122574	0.05693291037512317	0.014050726560066824	0.0098601311313915	0.013300712729621047
EX_ala__L_e_f	6992769030.0	1.0	6992769030.0	0.0	2.526858248156481	1.9093901943527756	2.185577414157616	1.1390356171862817	0.8845307339309219	0.9680047348044212
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	9982258253.0	1.0	9982258253.0	0.0	0.03410614123244945	0.0346311674811763	0.007319047097920138	0.010609367678082961	0.0106609040986432	0.0009814518354385373
