	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	9180627590.0	1.0	9180627590.0	0.0	4.849678524881608	4.894216741105343	0.20035955224944701	3.6611888545264892	3.6624250855998732	0.8093653878324611
EX_glc__D_e_r	8174050769.0	1.0	8174050769.0	0.0	2.771991775842161	2.797439924915024	0.11453335150493518	2.2512434548699622	2.2523655557753433	0.49891682759767497
EX_gluIN__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_gluOUT__L_e	3930778350.0	0.0	3930778350.0	1.0	0.12989902762995317	0.13002654542114844	0.00932354104570527	0.14214435801245695	0.1427650634790639	0.03891093388140167
EX_gln__L_e_r	9999875600.0	1.0	9999875600.0	0.0	0.6753856527616017	0.6769621661926974	0.03706667845214812	0.33539262531905345	0.33522019695666627	0.07416901561509344
EX_asp__L_e					0.0	0.0	0.0	0.0	0.0	0.0
DM_asp__L_e	1431777124.0	0.0	1431777124.0	1.0	0.09368443984751297	0.06664960007363994	0.0886939835173242	0.4906436676293348	0.38516270827465315	0.42416681406469525
EX_co2_e	40781687.0	0.0	40781687.0	1.0	37.49938488799915	38.43760695005879	8.41118510212705	65.87550567516924	64.85945241538579	8.664595178334796
EX_h_e_f	3510860605.0	0.0	3510860605.0	1.0	220.00694187016884	198.47487397642874	136.1129294791184	282.9797081033714	281.2734007321364	91.37907730341905
EX_h2o_e_f	4107456441.0	0.0	4107456441.0	1.0	91.06868116903297	89.35399665874228	50.53281177916069	106.2355279093212	108.18520255956858	42.472985046818835
EX_ump_e_r	2835284044.0	0.0	2835284044.0	1.0	7.084731984774865e-06	6.841604545352922e-06	4.034740626339955e-06	1.1779870808809152e-05	1.1305262780573734e-05	6.3337258722668525e-06
EX_pi_e_r	190812749.0	0.0	190812749.0	1.0	0.00013561123119839574	0.00013577059187000001	5.319026949579539e-06	0.00019528806751514753	0.00020016870714945	2.322793286684411e-05
EX_nh4_e	7195301556.0	1.0	7195301556.0	0.0	46.468229762321776	47.860497984187	10.986383359539973	38.18693645036858	35.11816935559651	12.422195602500818
EX_o2_e_r	0.0	0.0	0.0	1.0	2.284221471399639	2.1798434717686863	0.5878491456319067	50.66948720519676	50.98205437981089	6.105330320873407
EX_arg__L_e_r	10000000000.0	1.0	10000000000.0	0.0	0.19429505196009747	0.19799540488242373	0.024187758020524294	0.07740267255224678	0.0788207951793686	0.0049436898064761335
EX_pro__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_leu__L_e_r	176926172.0	0.0	176926172.0	1.0	9.339332142311782e-05	9.325935506251952e-05	5.418338078916665e-06	0.0001358205934308119	0.0001383281193443	1.6592224849100866e-05
EX_ile__L_e_r	157552033.0	0.0	157552033.0	1.0	4.368554478923943e-05	4.4026674473600534e-05	1.1287514381216847e-06	6.343893470406847e-05	6.524480393803133e-05	7.302971006540802e-06
EX_met__L_e_r	0.0	0.0	0.0	1.0	2.3366615898586583e-05	2.3549079321834312e-05	6.037489514269664e-07	0.0018273461630648566	0.00195352422832965	0.0007877572860833736
EX_gly_e_r	8608853770.0	1.0	8608853770.0	0.0	0.12098015694485417	0.11942949623668335	0.07269145637279038	0.03310604646284727	0.0316918642776595	0.021312601147012854
EX_phe__L_e_r	745307853.0	0.0	745307853.0	1.0	5.33073619867056e-05	5.4109129536737775e-05	7.130659145770343e-06	7.697351598901543e-05	7.674541546829296e-05	1.4566459506972493e-05
EX_ser__L_e_r	9059197519.0	1.0	9059197519.0	0.0	0.1283631878406519	0.1122459523425174	0.08933542213026063	0.02070131319060107	0.017522622549679	0.015388309390650003
EX_ala__L_e_f	2293510510.0	0.0	2293510510.0	1.0	0.17614686232390828	0.12511902783668405	0.17091881951344814	0.568796321388284	0.4109211684444817	0.5292710488165553
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	81407362.0	0.0	81407362.0	1.0	0.0002667462234046293	0.00028014572535009995	8.084235457564654e-05	0.0009510899297465825	0.0009989548052183	0.0002356325261349511
EX_urea_e	7042245795.0	1.0	7042245795.0	0.0	0.05921028838749464	0.04836995288737925	0.046701663981489415	0.027524309812686533	0.026158755908624348	0.017413909906368263
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
PYRt2					0.0	0.0	0.0	0.0	0.0	0.0
EX_gudac_e	8604134462.0	1.0	8604134462.0	0.0	0.0871696879436871	0.08318030193516805	0.05235373336147795	0.024412474687612012	0.0219707982143675	0.01646554195970947
EX_hdca_e_f	8872815029.0	1.0	8872815029.0	0.0	0.3619769183151677	0.34490894158218044	0.10690950625235392	0.15416339625250874	0.11648517853657836	0.13682406028677718
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	9725378631.0	1.0	9725378631.0	0.0	0.10464095766468724	0.10344471005845104	0.04838535215135578	0.015679081003642938	0.012406371837081251	0.012735588989047456
EX_biomassx	157552033.0	0.0	157552033.0	1.0	0.00015270501328036964	0.0001538974492047	3.945607275364252e-06	0.00022175397864937637	0.00022806648514745	2.552790150427743e-05
EX_gthox_e	69495559.0	0.0	69495559.0	1.0	0.02079226758674933	0.01949408476959515	0.011386720630075838	0.4781450084815891	0.42001414099147055	0.31927930691109524
EX_2obut_e	9944224577.0	1.0	9944224577.0	0.0	0.4253491174981683	0.41509693706517004	0.1943159178054341	0.02323213421175961	0.023769524389499398	0.006998449373367404
EX_crn_e	0.0	0.0	0.0	1.0	5.40809229285598e-18	6.853797276725124e-18	1.732567491953181e-17	2.530343199091542	2.364957919423813	1.5074706267950504
EX_val__L_e_r	9271061939.0	1.0	9271061939.0	0.0	0.30024673314969336	0.3000368048271723	0.11766184275897355	0.12319362231867091	0.12575304124588385	0.02145558002558914
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.015193714382797933	0.01213720261322835	0.011959558628416559
EX_sprm_e	62965641.0	0.0	62965641.0	1.0	0.0005442004687912584	0.0005530275681679	0.0002361255149213148	0.027929327331493118	0.02619013441813285	0.01638493102597949
EX_5mthf_e	81407362.0	0.0	81407362.0	1.0	0.0002667462234164202	0.0002801457253506	8.084235457554434e-05	0.0009510899294923854	0.0009989548049638502	0.000235632526131359
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.5303431990916048	2.364957919423862	1.5074706267950455
EX_thbpt_e_r	3531100593.0	0.0	3531100593.0	1.0	1.3685603010888388e-05	1.4602139964444445e-05	7.0129610706900075e-06	1.943589816476568e-05	1.893412135638734e-05	1.1127048978766716e-05
EX_CE2705_e	3531100593.0	0.0	3531100593.0	1.0	1.3685603010888388e-05	1.4602139964444445e-05	7.0129610706900075e-06	1.943589816476568e-05	1.893412135638734e-05	1.1127048978766716e-05
EX_crtn_e	6206229976.0	1.0	6206229976.0	0.0	0.047860214825840415	0.0333655596448251	0.04392789061049883	0.02538622071846068	0.02277537884494835	0.01712733552791868
EX_his__L_e_r	4162493837.0	0.0	4162493837.0	1.0	0.09168138813931105	0.09368840018490715	0.052065467228812126	0.10663034108772648	0.10859940882225655	0.04717588220667286
EX_lys__L_e_r	9859368428.0	1.0	9859368428.0	0.0	0.1528327509963941	0.16129729032026818	0.06615051412929243	0.007926996914644643	0.008426355333368801	0.0039994285495656735
EX_carn_e_r	7595582909.0	1.0	7595582909.0	0.0	9.974928605296324	10.289174739342805	2.392420450829219	8.00436654143864	8.054087550311245	0.6362593132836463
EX_csn_e_r	8088472556.0	1.0	8088472556.0	0.0	12.218056054727297	12.411510524634537	3.5548199857236344	6.872424029838573	5.298244432167735	6.0161642395161445
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	6662237426.0	1.0	6662237426.0	0.0	0.1404113162726623	0.12361705736836476	0.08059309561509165	0.09457696991844822	0.08715933392026184	0.05474548329550362
EX_tcyntc	6705174232.0	1.0	6705174232.0	0.0	0.0837175876346078	0.05874373996846185	0.07766129916280565	0.03974723510455907	0.03194404593416675	0.03050550416204552
EX_tcynt_e	5064816117.0	0.9999997424783	5064816117.0	2.5752180383185064e-07	0.05669372863805247	0.04434122159928615	0.0465643046037284	0.0548297348138886	0.04395083147421755	0.044077726068497435
EX_so3_e	6397899716.0	1.0	6397899716.0	0.0	0.18118872093162453	0.19334117911267118	0.0725904424824122	0.14985159756635172	0.14768569590697284	0.06460372859005661
EX_thr__L_e_r	9949319105.0	1.0	9949319105.0	0.0	0.4254069780181523	0.4151543067627814	0.19431579491558784	0.02152296606831473	0.022166460801136448	0.007124563105516046
EX_trp__L_e_r	2286301128.0	0.0	2286301128.0	1.0	0.0049636311121792655	0.0050627688175254	0.0027836981467248187	0.007958427879159458	0.0079106852641966	0.0025278426821714723
EX_anth_e	4791888794.0	9.20296747343306e-59	4791888794.0	1.0	0.004961599219272883	0.005060745423122549	0.002783697631798294	0.0051843551920559465	0.005103790462701201	0.0023816009867036465
EX_tyr__L_e_r	2972295107.0	0.0	2972295107.0	1.0	1.0696959164610344e-05	9.808109721988587e-06	7.014204862333901e-06	1.8177703027910676e-05	1.8400859555456515e-05	1.0728237665325401e-05
EX_cystinex_r	6112726514.0	1.0	6112726514.0	0.0	0.1846900270709601	0.18764906858493569	0.013079633461892238	0.1764757107616585	0.1814215038034669	0.02029055059333249
EX_3hydroxybutanoatex_r	444256816.0	0.0	444256816.0	1.0	1.2575132096794412	1.0257501280218393	0.83184986180656	3.2758312987225224	3.36352087351847	0.6146768946132021
EX_gthrd_e_r	176368791.0	0.0	176368791.0	1.0	0.02638093065737085	0.021469161742441248	0.020967095528453262	0.8861411147799492	0.7679789239842512	0.6376453321137443
EX_cmp_e_r	3173440303.0	0.0	3173440303.0	1.0	3.7049296795854307e-06	3.710699212606224e-06	1.9421683746761225e-06	5.5313699351093325e-06	5.425302539174698e-06	2.923761217785672e-06
HEX1	456123643.0	0.0	456123643.0	1.0	2.9415745285232906	2.921739446003146	0.20568795624936703	17.314930431254428	12.905230467705469	14.357921161968118
G6PP	105318531.0	0.0	105318531.0	1.0	0.16958275268106157	0.1206590038572441	0.16407735351185304	15.063686976384318	10.6935062495567	14.292131966594264
PGI	6375773231.0	1.0	6375773231.0	0.0	1.4825934285795488	1.5583539063413028	0.8052169728177467	1.1120812593257454	1.0447292464159812	0.6730196012516049
PFK	418075394.0	0.0	418075394.0	1.0	1.249620773297776	1.1958250464756615	0.6856180731086752	14.168418712271226	10.59089864373906	12.135027114285107
FBP	103804172.0	0.0	103804172.0	1.0	0.1441488019315318	0.10240014113508415	0.13523271741938395	13.278136546164149	9.694428704566157	12.079984239678542
FBA	5866545065.0	1.0	5866545065.0	0.0	1.1054719713662144	1.0287673478791746	0.672836924697421	0.8902821661068383	0.8806807623037567	0.5535693733649676
TPI	8300556820.0	1.0	8300556820.0	0.0	2.3414227085927286	2.360959464568835	0.285494048416082	1.8240916511432612	1.8004035277376653	0.45207366748630257
GAPD	8580370779.0	1.0	8580370779.0	0.0	5.112260057193062	5.128703963771526	0.34288955516139435	4.004188498195703	3.9861055026671104	0.9269072397310784
PGK	9775784199.0	1.0	9775784199.0	0.0	4.957401252878497	4.971382733493401	0.36855966386263644	2.2628579582796995	2.195533530710928	1.2118935536871618
DPGM	495532487.0	0.0	495532487.0	1.0	0.15485880431447002	0.10986960197569734	0.1478640627214238	1.7413305399157566	1.7878161871970657	1.0084955588843572
DPGase	495532487.0	0.0	495532487.0	1.0	0.15485880431446963	0.10986960197569795	0.14786406272142386	1.7413305399157588	1.7878161871970581	1.008495558884366
PGM_f	10000000000.0	1.0	10000000000.0	0.0	19.526994734344214	19.622731230418	6.746089599142042	2.831722211608633	2.9958462661983702	0.6103349567237315
ENO_f	9358758603.0	1.0	9358758603.0	0.0	21.048571076395326	21.81973172038844	7.350777642350121	8.154798916749044	8.459263455714655	2.492966448748799
PYK	6718.0	0.0	6718.0	1.0	5.057045407169822	5.073928388916034	0.3460588300742374	25.088106033574327	23.70066090601975	8.138929344860362
LDH_L	9180627590.0	1.0	9180627590.0	0.0	4.8496785248829575	4.894216741103417	0.2003595522496933	3.661188854526424	3.6624250855998106	0.8093653878324746
r0407	6277908949.0	1.0	6277908949.0	0.0	1.2359507372265388	1.2178589257385926	0.681262728021451	0.9338094850364766	0.9107873016010807	0.5327122288356885
PRPPS	193011.0	0.0	193011.0	1.0	0.0011124037389857048	0.0011304377294174	0.0004729157946046276	0.07108558245350184	0.0681024892923314	0.02958936607380148
G6PDH2r	5506507435.0	1.0	5506507435.0	0.0	1.289356323759362	1.212650460078263	0.8032390970716667	1.1391011701798217	1.0480410189795084	0.721994767423827
PGL	5506507435.0	1.0	5506507435.0	0.0	1.2893563237593673	1.2126504600782653	0.8032390970716723	1.139101170179824	1.0480410189795109	0.721994767423827
GND	5506507435.0	1.0	5506507435.0	0.0	1.2893563237595995	1.212650460079244	0.8032390970712876	1.139101170179687	1.0480410189793736	0.7219947674238371
RPI	4993984335.0	0.3206184143335537	4993984335.0	0.6793816133891639	0.4305270437460686	0.40493029120781876	0.2677669758245061	0.4270907783622806	0.39892445456503944	0.24132703445842318
TKT2_f	4784273565.0	5.536575974272778e-63	4784273565.0	1.0	0.4893641203848545	0.4624394137654261	0.26397110724927114	0.5057887517391826	0.47954141144541534	0.23452701497851108
RPE_f	6258835517.0	1.0	6258835517.0	0.0	1.0553577583771008	1.0054555969773247	0.5293993201116322	0.8188517271463794	0.76045708780045	0.4840520806576977
TKT1_f	5219112989.0	1.0	5219112989.0	6.5750257888817404e-65	0.49647345117441344	0.46563087908496537	0.2686548430509619	0.4735133645165102	0.44656900875288785	0.25063156577402673
TALA_f	3764625138.0	0.0	3764625138.0	1.0	1.823738425984294	1.7714767972877477	1.0238390557096615	2.3454635225320217	2.30158086584275	1.2052065830373384
r0408	6277908949.0	1.0	6277908949.0	0.0	1.2359507372265248	1.2178589257385883	0.6812627280214507	0.9338094850364849	0.9107873016010888	0.5327122288356881
PDHm	0.0	0.0	0.0	1.0	0.8228170665988485	0.8377096982040126	0.3363671516130566	9.04038713762064	8.964040312370926	1.660769150696917
PCm	3532.0	0.0	3532.0	1.0	1.6124459091819638	1.3710132189627697	1.153289286781263	49.67934443350505	48.34721931593185	16.578641496745664
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	23.24763491710769	21.91166391303598	8.14483977939438
CSm	2284316.0	0.0	2284316.0	1.0	3.772216371189469	3.356694754547289	1.6213818128870223	18.878939402671453	18.565553070565365	3.117006920809023
ACONTm_f	9688204747.0	1.0	9688204747.0	0.0	93.1272830929512	95.08238958224723	49.058839657735994	10.282921433664896	10.739447848930972	4.187492286854976
