	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	9279586065.0	1.0	9279586065.0	0.0	4.8547856839805315	4.897789747059949	0.19796058372248787	3.788920888820088	3.7671283620738256	0.6836962008464728
EX_glc__D_e_r	8226975818.0	1.0	8226975818.0	0.0	2.774910629108318	2.7995211776648876	0.11315516742324835	2.330272640957718	2.3169486711263687	0.42049681807149386
EX_gluIN__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_gluOUT__L_e	4619430413.0	2.6980791917956524e-191	4619430413.0	1.0	0.1312921616447554	0.13127022232765934	0.009071165505751107	0.13497210373161214	0.1357435411440724	0.04097820606882308
EX_gln__L_e_r	9999790240.0	1.0	9999790240.0	0.0	0.6781842570269335	0.6804197362324076	0.03651759676273557	0.34703493226678256	0.34516446056305783	0.06222152226685703
EX_asp__L_e					0.0	0.0	0.0	0.0	0.0	0.0
DM_asp__L_e	1305360485.0	0.0	1305360485.0	1.0	0.08960525561645732	0.06682688031835984	0.08060163586286219	0.47655766072878936	0.3828071747238657	0.3858689549843159
EX_co2_e	16149442.0	0.0	16149442.0	1.0	31.530086561754345	31.36420506973878	9.705110811889776	65.60176543077223	64.94801166369368	7.861077133983763
EX_h_e_f	3770859961.0	0.0	3770859961.0	1.0	194.60264332239612	166.88158691029207	142.174369333543	249.15690120258472	252.87228673368838	112.92115797520039
EX_h2o_e_f	3050055029.0	0.0	3050055029.0	1.0	75.41447203939568	65.13634753384395	51.34206721148862	109.55731751285087	114.04556594988384	45.90491223124119
EX_ump_e_r	3905666236.0	0.0	3905666236.0	1.0	7.610190376057957e-06	8.09886527604151e-06	4.170470040653712e-06	9.766532436420382e-06	9.43316890575215e-06	5.396301761224322e-06
EX_pi_e_r	268536865.0	0.0	268536865.0	1.0	0.00013542354556908684	0.00013498139558495	5.720388594257966e-06	0.00019634694563547394	0.00020226827847205	2.5170974513982275e-05
EX_nh4_e	5641617571.0	1.0	5641617571.0	0.0	38.5518052035619	38.59051745198526	12.773825879383546	36.58574557037012	33.93743156586602	10.372314817308647
EX_o2_e_r	0.0	0.0	0.0	1.0	2.2736335375236765	2.1815789031434996	0.585370819722245	52.61576871914505	52.85811181160791	6.164461977005269
EX_arg__L_e_r	9983644383.0	1.0	9983644383.0	0.0	0.18514862678214158	0.1928344659103084	0.036087708661682004	0.07599592105894645	0.07698743921957266	0.005336878391395177
EX_pro__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_leu__L_e_r	269782653.0	0.0	269782653.0	1.0	9.381147336730294e-05	9.369197991939619e-05	5.2177894927970765e-06	0.00013846022451896313	0.00014280288366240001	1.838869423557257e-05
EX_ile__L_e_r	231568526.0	0.0	231568526.0	1.0	4.371423407415853e-05	4.4046385208444486e-05	1.1043858413745874e-06	6.349976860378864e-05	6.565389527720254e-05	7.68807448731331e-06
EX_met__L_e_r	0.0	0.0	0.0	1.0	2.3381961130464288e-05	2.3559623188493928e-05	5.907161861273041e-07	0.0016936046170706012	0.0017842004453448	0.0008302920388746567
EX_gly_e_r	8384716114.0	1.0	8384716114.0	0.0	0.10906060029489918	0.09849473522348635	0.07163440559315533	0.031431341795164706	0.02954878481047465	0.020066235992953502
EX_phe__L_e_r	877259583.0	0.0	877259583.0	1.0	5.2076838910233436e-05	5.205876716263882e-05	7.189877322615038e-06	7.596128400643061e-05	7.562821762492286e-05	1.5845403973556617e-05
EX_ser__L_e_r	8699550770.0	1.0	8699550770.0	0.0	0.14359965149483872	0.1307453132674343	0.09851667547082561	0.030353859609602074	0.0294470881326112	0.02194658767784586
EX_ala__L_e_f	2141899888.0	0.0	2141899888.0	1.0	0.17106714662297712	0.12274324314243179	0.1605048163089819	0.5914178803903023	0.4381965438185489	0.5385424320353528
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	182030972.0	0.0	182030972.0	1.0	0.0002640146241471884	0.00027345123909775003	7.950921581858979e-05	0.0009536422974585907	0.0010145102915176999	0.00025010819244305495
EX_urea_e	7113019671.0	1.0	7113019671.0	0.0	0.05769671102779719	0.04798426792137645	0.04395862884054831	0.02683344555627892	0.024095279814868947	0.01836435373256358
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
