	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_MCF7	median_MCF7	std_MCF7
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07209575923586281	0.07437983204846725	0.008098204953892496	4.5391298559766815	4.638763745728364	0.3823788538084822
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10383481041162342	0.10537956379751601	0.0127127513802238	2.6794147726946673	2.736523831060426	0.22646566505367355
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0032538915146956434	0.0027135458849363	0.0024624592301708556	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.011094324889175845	0.0113295891684329	0.0014955914974148974	0.07481029989238985	0.0764392360694365	0.0062742863799719
EX_gln__L_e_r	0.0	0.0	0.0	1.0	0.204907802677047	0.2108217153222842	0.02327092299453943	1.1806476345010524	1.2062820338958624	0.09913506929091824
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02892017020065112	0.02924340622715975	0.011623172970058444	0.0	0.0	0.0
DM_asp__L_e	8151480376.0	1.0	8151480376.0	0.0	1.0981655927829008	0.8698544457242725	0.918665406567957	0.29510701829050834	0.22059294047959876	0.2777241793148263
EX_co2_e	10000000000.0	1.0	10000000000.0	0.0	102.90135075843015	99.8210702432201	22.027530096538463	35.14639340380092	35.3194799451473	2.417203909534654
EX_h_e_f	6216281235.0	1.0	6216281235.0	0.0	238.36597832666035	242.04810175169823	104.01058976434837	190.58572190216861	176.54055911426792	122.18808308549036
EX_h2o_e_f	6081636723.0	1.0	6081636723.0	0.0	103.00140702857671	108.52747095825141	48.88950285392438	85.02819963981577	80.399279799287	47.1131635504865
EX_ump_e_r	213765788.0	0.0	213765788.0	1.0	8.210039553465591e-07	8.101298391489493e-07	3.921564607639769e-07	1.70622802786799e-05	1.5941464753562212e-05	1.0319691353512927e-05
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3278105195864656e-05	1.325797537029824e-05	3.066334490504307e-06	0.00039306332655248896	0.0004070773037625	7.415849600571483e-05
EX_nh4_e	9999987850.0	1.0	9999987850.0	0.0	73.58917924885087	68.1917824105276	30.950221882497978	13.147512055445468	12.994421977426786	2.672983567130972
EX_o2_e_r	10000000000.0	1.0	10000000000.0	0.0	61.875478864748246	62.06688411166731	6.213538615479139	19.599185172132504	19.629229750520523	1.3518706103854485
EX_arg__L_e_r	245105815.0	0.0	245105815.0	1.0	0.07833998628790015	0.0813791716732121	0.012252343248036524	0.20279736670908438	0.21388958755792098	0.04997798406924128
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.008947443464041e-06	4.998238730226058e-06	1.5084422003471e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.5149014595422e-06	8.53145508580381e-06	1.8976017663965695e-06	0.0002748275491749949	0.00028461725820515	5.209005450976902e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.296771131393848e-06	4.306264264937916e-06	9.873245327550616e-07	0.00012616317380567725	0.00013067080251145	2.3327376155799182e-05
EX_met__L_e_r	1089937685.0	0.0	1089937685.0	1.0	0.003087438979709294	0.0031055286859901	0.0015994233697381585	0.01581723093649593	0.015315635069887	0.009855050887577987
EX_gly_e_r	949173551.0	0.0	949173551.0	1.0	0.02944562003985624	0.02989670808077225	0.015060743240355442	0.12215520056281669	0.1253368964341393	0.06292681366373007
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.631719774218651e-06	5.499414804347e-06	1.684740163489976e-06	0.00015607834535745865	0.0001600503486417	3.3783809896043186e-05
EX_ser__L_e_r	124471368.0	0.0	124471368.0	1.0	0.011761932246424715	0.00911372953111615	0.009841029244585473	0.16118185647587674	0.17036479956160056	0.06830673364444181
EX_ala__L_e_f	8197703755.0	1.0	8197703755.0	0.0	1.2157985847264294	0.9499806262490293	1.0188871958723438	0.324230361928567	0.22980541705088692	0.30913771611943214
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
