	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07083864597394354	0.07265717173132745	0.008382697182930351	3.695172333272005	3.733129505685772	0.7633326414105605
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10273070201069297	0.10419303798290085	0.013293771082288037	2.2730321033350047	2.2966566154201558	0.46854383832734586
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0029159891244499984	0.00253288059238285	0.0021382351311480694	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.010944278685463557	0.01109098664368845	0.001486846595990575	0.14129101425254695	0.1416186152942573	0.038311490271895114
EX_gln__L_e_r	346656007.0	0.0	346656007.0	1.0	0.20206691422606218	0.20718951529890625	0.024153166686304777	0.3385776957303186	0.3425390684594935	0.06890430828129179
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.029660983505379948	0.030774814308689002	0.011036534280205889	0.0	0.0	0.0
DM_asp__L_e	6633086078.0	1.0	6633086078.0	0.0	1.1928458472717518	0.8966668513966998	1.0780761142471549	0.6321594268618101	0.45485008404971217	0.5558193559500579
EX_co2_e	9744024448.0	1.0	9744024448.0	0.0	104.40152194877007	101.32355019598002	22.485260295025558	64.98301814113665	64.0140923409183	8.331309471790993
EX_h_e_f	3594102110.0	0.0	3594102110.0	1.0	266.6973888686243	275.78187033618974	83.43684743513431	309.1497567579401	326.5268180674963	115.16978559536216
EX_h2o_e_f	5390386286.0	1.0	5390386286.0	3.626864479971581e-201	110.49163011998198	116.3949327061903	42.91834742945554	106.3528577004169	107.6674896454482	38.52493240760341
EX_ump_e_r	164537547.0	0.0	164537547.0	1.0	8.992405411254674e-07	8.885406120069075e-07	3.93296561297775e-07	1.1130770500178071e-05	1.1354104732874673e-05	5.399028907138941e-06
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3739817754806823e-05	1.3959927081090332e-05	2.9117540755401696e-06	0.00019805604010228543	0.0002039507967679	2.388934830179772e-05
EX_nh4_e	8989592638.0	1.0	8989592638.0	0.0	75.9941973032375	70.51096972346575	32.0805216021044	37.28824583781074	34.45436309443569	11.141869195400542
EX_o2_e_r	8871018576.0	1.0	8871018576.0	0.0	61.53377896186435	61.64733731961873	6.283507029350516	50.800718454262714	50.7611756655926	6.258988656635139
EX_arg__L_e_r	6280895933.0	1.0	6280895933.0	0.0	0.07836102301474986	0.08150417248606151	0.012357143663775315	0.07657451268255057	0.07757235418007985	0.005099480358667729
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.212443581999813e-06	5.303756767500429e-06	1.3532680368071944e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.90041945141775e-06	9.074010377491331e-06	1.847427027364722e-06	0.00013795885917670034	0.0001419410044813	1.8039905178823997e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.465670772944403e-06	4.539801854059134e-06	9.534700353795073e-07	6.415817928955216e-05	6.648591982869349e-05	7.608721193154714e-06
EX_met__L_e_r	7146701141.0	1.0	7146701141.0	0.0	0.0029401111871304904	0.00288281284355775	0.001537619273713447	0.0018360765227985797	0.0019787168638993	0.0007728976246629975
EX_gly_e_r	4885977884.0	5.136748103357703e-19	4885977884.0	1.0	0.03210725590444935	0.03258784225525395	0.014966996136344331	0.03607682313536769	0.0314738457168275	0.025745002159524733
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.680061323357114e-06	5.631274640236799e-06	1.5353626616580871e-06	7.71562440944446e-05	7.613667316815152e-05	1.5556195593383376e-05
EX_ser__L_e_r	2322528806.0	0.0	2322528806.0	1.0	0.011018295748029663	0.008859337660761451	0.008937564433121874	0.03170953652865755	0.026443002416490002	0.024560373055301024
EX_ala__L_e_f	7030755225.0	1.0	7030755225.0	0.0	1.2121211327346268	0.9233365621283143	1.048378357359222	0.5769807955400041	0.38774851377302877	0.5748066968628727
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.010611102433712235	0.0106633119745099	0.0010082427677265444	0.0	0.0	0.0
EX_fol_e_r	7916828315.0	1.0	7916828315.0	0.0	0.001360506751614359	0.0014208944432027	0.00043806725978822136	0.0009444504933846757	0.00099457658077175	0.00024106041267194284
EX_urea_e	5596583442.0	1.0	5596583442.0	0.0	0.02771335716913257	0.0250009970218379	0.01844640382937972	0.02402600669413418	0.020830770306410902	0.017663696052920164
EX_pyr_e	10000000000.0	1.0	10000000000.0	0.0	0.007669543679560692	0.0081239466110635	0.002910336752015958	0.0	0.0	0.0
PYRt2	10000000000.0	1.0	10000000000.0	0.0	0.007669543679560732	0.0081239466110635	0.0029103367520159603	0.0	0.0	0.0
EX_gudac_e	5134199518.0	1.0	5134199518.0	1.3061067079402692e-25	0.024138636779012103	0.0210545884517225	0.017438625807662235	0.022921347921938732	0.020734640626406398	0.01607026661210816
EX_hdca_e_f	6921117389.0	1.0	6921117389.0	0.0	0.33682403744647715	0.25605045491875833	0.29949483670997096	0.1582276279580899	0.11789171990086555	0.1429577878021142
EX_ptrcIN_e	10000000000.0	1.0	10000000000.0	0.0	0.00033909216990480717	0.000344624606087	8.932583865714544e-05	0.0	0.0	0.0
EX_ptrcOUT_e	5655891230.0	1.0	5655891230.0	0.0	0.02052944869147962	0.017199786743435398	0.015359098010850945	0.016889040232603642	0.013834065671982549	0.013258064487592593
EX_biomassx	0.0	0.0	0.0	1.0	1.560997620559584e-05	1.5869105118391476e-05	3.3329023391505876e-06	0.00022426813417857308	0.0002324048680034	2.659666661943611e-05
EX_gthox_e	5147666424.0	1.0	5147666424.0	1.3476541741392437e-30	0.56139533007948	0.46760310786822806	0.42781043547899655	0.5082623297249306	0.4575417952243244	0.33242852566191744
EX_2obut_e	9638578717.0	1.0	9638578717.0	0.0	0.04771499454936873	0.04875269559684195	0.010302805007999823	0.02519204567942603	0.0260435913141323	0.0059917788426908855
EX_crn_e	1342759117.0	0.0	1342759117.0	1.0	0.9199748332212139	0.9460737423783313	0.19160462096820927	2.7552935910272134	2.7880516313986905	1.461815798964349
EX_val__L_e_r	1675354846.0	0.0	1675354846.0	1.0	0.07608705652478809	0.07943475195997635	0.018271631733170493	0.10923279499451789	0.1121972002104148	0.027929139694657965
EX_spmd_e	6357249852.0	1.0	6357249852.0	0.0	0.017131531905402637	0.01508427392164295	0.011524333615657224	0.01184770429577046	0.01031727667990595	0.008975525507470675
EX_sprm_e	1931277910.0	0.0	1931277910.0	1.0	0.013600592893235878	0.0120673356869633	0.009245222135216283	0.029895461514298307	0.029327225198196548	0.015593271563448207
EX_5mthf_e	7916828352.0	1.0	7916828352.0	0.0	0.0013605067579811041	0.00142089444674455	0.0004380672571125723	0.0009444504933144696	0.00099457658084875	0.00024106041270682856
EX_tmlys_e_r	1342759117.0	0.0	1342759117.0	1.0	0.9199748332212132	0.9460737423783336	0.19160462096820896	2.75529359102725	2.7880516313988184	1.4618157989643648
EX_thbpt_e_r	568701469.0	0.0	568701469.0	1.0	1.6298032371959584e-06	1.5809993371407631e-06	9.193713674605158e-07	1.896628839165734e-05	1.8330118370868848e-05	1.2186284981807292e-05
EX_CE2705_e	568701469.0	0.0	568701469.0	1.0	1.6298032371959584e-06	1.5809993371407631e-06	9.193713674605158e-07	1.896628839165734e-05	1.8330118370868848e-05	1.2186284981807292e-05
EX_crtn_e	4460919635.0	0.0	4460919635.0	1.0	0.026503421027266143	0.0237371508231296	0.017431173036622435	0.029546587497729135	0.0276568784731432	0.01767295102669146
EX_his__L_e_r	4728969061.0	3.727377242560474e-98	4728969061.0	1.0	0.09909316578389694	0.10179149841381024	0.029913635550963408	0.10327227019618684	0.10527067341991109	0.05765728637010282
EX_lys__L_e_r	8824850300.0	1.0	8824850300.0	0.0	0.0234159506342143	0.0234400541101438	0.011566368237292369	0.008085872717824141	0.008769012981254851	0.003897545278141197
EX_carn_e_r	9995161186.0	1.0	9995161186.0	0.0	12.502805891295472	12.505758202632512	1.1069890642757705	8.127080645058847	8.127595858375763	0.5203047975794255
