	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_lac__L_e	0.0	0.0	0.0	1.0	0.07146139581912032	0.0736315244867472	0.008434026727404578	3.7914997384803217	3.85128663882094	0.776438125896646
EX_glc__D_e_r	0.0	0.0	0.0	1.0	0.10191913435146244	0.10367673120480485	0.014113250555414876	2.3322546071232106	2.367693273738909	0.4763557981992848
EX_gluIN__L_e	10000000000.0	1.0	10000000000.0	0.0	0.0031423127103380943	0.00272970759602065	0.0022639508974692424	0.0	0.0	0.0
EX_gluOUT__L_e	0.0	0.0	0.0	1.0	0.011090337974796792	0.01126591782620935	0.0013084631939562126	0.13289519250822887	0.13434054542673113	0.04003777092149134
EX_gln__L_e_r	300040016.0	0.0	300040016.0	1.0	0.20383107649681112	0.20984233402556035	0.024418344936733616	0.3481799502584596	0.35287323310175556	0.06978106142815199
EX_asp__L_e	10000000000.0	1.0	10000000000.0	0.0	0.02810909519564145	0.028853930032733198	0.01203047195090873	0.0	0.0	0.0
DM_asp__L_e	6467544122.0	1.0	6467544122.0	0.0	1.11449694553022	0.7792873346137017	1.0867928236900577	0.5911753332262182	0.44621575822257853	0.5142465392881256
EX_co2_e	9725578664.0	1.0	9725578664.0	0.0	100.98500338979291	97.30554092286977	21.420030306815097	64.54434020791565	64.02064543432769	8.153385783025836
EX_h_e_f	3032272655.0	0.0	3032272655.0	1.0	232.8154584859624	233.21055057932773	96.56724952996777	299.5936947943895	308.8589560060226	90.37901033752297
EX_h2o_e_f	3096866201.0	0.0	3096866201.0	1.0	97.39903671850048	100.06964391772374	45.40918292029086	127.84082206199928	129.78349624408008	35.20617591448814
EX_ump_e_r	251039811.0	0.0	251039811.0	1.0	8.681322497889507e-07	8.621577785065376e-07	3.714236972097023e-07	1.0007691802141759e-05	1.01166881660878e-05	4.890468569428171e-06
EX_pi_e_r	0.0	0.0	0.0	1.0	1.3284368849686724e-05	1.3466035382247672e-05	2.8401713188237436e-06	0.00019364293113817047	0.00019825722767135	2.4478074541446124e-05
EX_nh4_e	8893388322.0	1.0	8893388322.0	0.0	70.74143064423352	64.80204868466232	29.978492129726018	36.36549844658126	33.93353249472639	10.281753486622408
EX_o2_e_r	8930130669.0	1.0	8930130669.0	0.0	61.835240779124845	61.824645926875306	6.5983079660514	50.9699872066266	50.92949673040864	6.010404385560543
EX_arg__L_e_r	6372109930.0	1.0	6372109930.0	0.0	0.07896974884535654	0.08180197964628555	0.01191030482362189	0.07682567956361608	0.078160362462926	0.005058191000602617
EX_pro__L_e	10000000000.0	1.0	10000000000.0	0.0	5.001020293741564e-06	5.090660965058586e-06	1.3001534105241445e-06	0.0	0.0	0.0
EX_leu__L_e_r	0.0	0.0	0.0	1.0	8.582508461548278e-06	8.72226389822075e-06	1.7909934688155791e-06	0.00013816305812721846	0.00014114758965720002	1.7115663115637238e-05
EX_ile__L_e_r	0.0	0.0	0.0	1.0	4.313757519073367e-06	4.379662903388287e-06	9.155611794563974e-07	6.264016924627278e-05	6.428967391716535e-05	7.546178858348609e-06
EX_met__L_e_r	8210044641.0	1.0	8210044641.0	0.0	0.003275740328045079	0.0033106809293788	0.001554588335978512	0.0015356637250462009	0.0015626036403435	0.0008644315361750831
EX_gly_e_r	5212100788.0	1.0	5212100788.0	5.9089165086863716e-61	0.032288839049254066	0.03227660015315665	0.014334916313735761	0.03370291558945559	0.02950414646664315	0.023917095329048076
EX_phe__L_e_r	0.0	0.0	0.0	1.0	5.510301192602386e-06	5.497663282057152e-06	1.507347125661966e-06	7.631696646846596e-05	7.637647647984957e-05	1.3976331078753424e-05
